Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
6,80,R3_3_3_3_90Y150.pct,1035,[n],[n],150,True
6,81,R3_4_4_3_180Y50.pct,1773,[n],[n],50,True
6,82,2_3_4_2_90Y0.pct,927,[b],[b],0,True
6,83,R3_3_4_2_0Y150.pct,1669,[n],[n],150,True
6,84,3_3_4_2_0Y50.pct,1070,[b],[b],50,True
6,85,2_4_4_2_180Y100.pct,1032,[b],[b],100,True
6,86,R3_4_4_3_180Y0.pct,1299,[n],[n],0,True
6,87,3_4_3_3_180Y150.pct,4069,[b],[b],150,True
6,88,R3_4_4_3_180Y100.pct,2142,[b],[n],100,False
6,89,R2_3_3_2_0Y100.pct,1193,[n],[n],100,True
6,90,2_3_3_2_0Y50.pct,1295,[b],[b],50,True
6,91,2_4_4_2_0Y0.pct,1075,[b],[b],0,True
6,92,3_4_3_2_90Y150.pct,1342,[b],[b],150,True
6,93,R2_4_4_3_90Y150.pct,1425,[n],[n],150,True
6,94,R3_4_3_2_90Y50.pct,937,[n],[n],50,True
6,95,2_3_3_2_0Y100.pct,1050,[b],[b],100,True
6,96,R3_3_3_2_0Y0.pct,1217,[n],[n],0,True
