Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
47,1,R2_3_3_2_0Y0.pct,2438,[n],[n],0,True
47,2,R3_4_3_2_90Y150.pct,3716,[n],[n],150,True
47,3,2_4_4_2_0Y150.pct,3202,[b],[b],150,True
47,4,3_3_3_2_0Y100.pct,6310,[n],[b],100,False
47,5,3_3_3_3_90Y50.pct,3276,[n],[b],50,False
47,6,R2_4_4_2_0Y50.pct,2746,[n],[n],50,True
47,7,R3_3_3_3_90Y100.pct,N/A,[N/A],[n],100,False
47,8,2_3_3_2_0Y0.pct,1846,[b],[b],0,True
47,9,R3_4_3_3_180Y150.pct,3596,[n],[n],150,True
47,10,2_4_4_2_180Y150.pct,2572,[b],[b],150,True
47,11,R3_3_4_2_0Y50.pct,2871,[n],[n],50,True
47,12,R2_3_4_2_90Y0.pct,2889,[n],[n],0,True
47,13,3_3_3_3_180Y0.pct,1418,[b],[b],0,True
47,14,R3_4_3_3_180Y100.pct,5737,[n],[n],100,True
47,15,2_4_4_3_90Y100.pct,N/A,[N/A],[b],100,False
47,16,3_4_3_2_90Y50.pct,2527,[n],[b],50,False
47,17,R2_4_4_3_90Y100.pct,3539,[n],[n],100,True
47,18,2_3_3_2_0Y150.pct,2649,[b],[b],150,True
47,19,R2_3_4_2_90Y50.pct,2274,[n],[n],50,True
47,20,2_3_4_2_90Y50.pct,1790,[b],[b],50,True
47,21,R2_4_4_2_180Y100.pct,2765,[n],[n],100,True
47,22,R2_4_4_2_0Y0.pct,1689,[n],[n],0,True
47,23,3_4_3_2_90Y0.pct,1119,[b],[b],0,True
47,24,R3_3_3_2_0Y150.pct,5607,[n],[n],150,True
47,25,R3_4_4_3_180Y150.pct,4432,[n],[n],150,True
47,26,R3_4_3_3_180Y50.pct,2946,[n],[n],50,True
47,27,3_4_3_3_180Y50.pct,4551,[b],[b],50,True
47,28,3_3_3_3_90Y100.pct,4607,[b],[b],100,True
47,29,2_4_4_2_180Y0.pct,1030,[b],[b],0,True
47,30,R3_4_3_2_90Y0.pct,1602,[n],[n],0,True
47,31,3_3_4_2_0Y150.pct,4533,[n],[b],150,False
47,32,R3_3_4_2_0Y100.pct,5707,[n],[n],100,True
47,33,3_3_3_3_180Y50.pct,3190,[b],[b],50,True
47,34,3_3_4_2_0Y100.pct,4948,[b],[b],100,True
47,35,3_4_4_3_180Y150.pct,5841,[b],[b],150,True
47,36,R3_3_3_3_180Y0.pct,1731,[n],[n],0,True
47,37,3_4_3_3_180Y100.pct,4850,[b],[b],100,True
47,38,R3_3_3_3_180Y150.pct,4343,[n],[n],150,True
47,39,3_4_3_3_180Y0.pct,1245,[b],[b],0,True
47,40,R3_3_3_3_90Y50.pct,1471,[n],[n],50,True
47,41,2_4_4_3_90Y150.pct,2903,[b],[b],150,True
47,42,R3_4_3_3_180Y0.pct,1399,[n],[n],0,True
47,43,3_3_3_3_180Y100.pct,3186,[b],[b],100,True
47,44,R2_3_4_2_90Y150.pct,4305,[n],[n],150,True
47,45,R2_3_3_2_0Y50.pct,1971,[n],[n],50,True
47,46,R2_3_4_2_90Y100.pct,2792,[n],[n],100,True
47,47,3_4_4_3_180Y0.pct,3201,[b],[b],0,True
47,48,3_4_4_3_180Y50.pct,4045,[b],[b],50,True
47,49,R2_4_4_2_0Y100.pct,2885,[n],[n],100,True
47,50,R2_3_3_2_0Y150.pct,3920,[n],[n],150,True
47,51,3_3_4_2_0Y0.pct,1343,[b],[b],0,True
47,52,R2_4_4_3_90Y0.pct,1103,[n],[n],0,True
47,53,3_4_4_3_180Y100.pct,3532,[b],[b],100,True
47,54,R2_4_4_2_180Y50.pct,1102,[n],[n],50,True
47,55,3_3_3_2_0Y150.pct,4265,[n],[b],150,False
47,56,2_4_4_2_0Y50.pct,1398,[b],[b],50,True
47,57,R2_4_4_2_0Y150.pct,1313,[n],[n],150,True
47,58,R3_4_3_2_90Y100.pct,2634,[n],[n],100,True
47,59,2_3_4_2_90Y150.pct,1888,[b],[b],150,True
47,60,3_4_3_2_90Y100.pct,3945,[b],[b],100,True
47,61,2_4_4_3_90Y0.pct,979,[b],[b],0,True
47,62,R2_4_4_2_180Y0.pct,1033,[n],[n],0,True
47,63,R2_4_4_3_90Y50.pct,1401,[n],[n],50,True
47,64,2_4_4_3_90Y50.pct,1180,[b],[b],50,True
47,65,R2_4_4_2_180Y150.pct,3445,[n],[n],150,True
47,66,3_3_3_3_90Y0.pct,1756,[b],[b],0,True
47,67,3_3_3_3_180Y150.pct,5058,[b],[b],150,True
47,68,R3_3_3_3_90Y0.pct,2403,[n],[n],0,True
47,69,R3_3_3_2_0Y50.pct,1702,[n],[n],50,True
47,70,2_4_4_2_180Y50.pct,1628,[b],[b],50,True
47,71,2_4_4_2_0Y100.pct,1595,[b],[b],100,True
47,72,R3_3_3_2_0Y100.pct,4522,[n],[n],100,True
47,73,2_3_4_2_90Y100.pct,1326,[b],[b],100,True
47,74,R3_3_3_3_180Y100.pct,2258,[n],[n],100,True
47,75,3_3_3_3_90Y150.pct,2013,[b],[b],150,True
47,76,R3_3_4_2_0Y0.pct,N/A,[N/A],[n],0,False
47,77,3_3_3_2_0Y0.pct,1800,[b],[b],0,True
47,78,3_3_3_2_0Y50.pct,4738,[b],[b],50,True
47,79,R3_3_3_3_180Y50.pct,1117,[n],[n],50,True
47,80,R3_3_3_3_90Y150.pct,3979,[n],[n],150,True
47,81,R3_4_4_3_180Y50.pct,3538,[n],[n],50,True
47,82,2_3_4_2_90Y0.pct,1126,[b],[b],0,True
47,83,R3_3_4_2_0Y150.pct,N/A,[N/A],[n],150,False
47,84,3_3_4_2_0Y50.pct,3760,[b],[b],50,True
47,85,2_4_4_2_180Y100.pct,4112,[n],[b],100,False
47,86,R3_4_4_3_180Y0.pct,1527,[n],[n],0,True
47,87,3_4_3_3_180Y150.pct,3612,[b],[b],150,True
47,88,R3_4_4_3_180Y100.pct,3016,[n],[n],100,True
47,89,R2_3_3_2_0Y100.pct,5514,[b],[n],100,False
47,90,2_3_3_2_0Y50.pct,3485,[b],[b],50,True
47,91,2_4_4_2_0Y0.pct,942,[b],[b],0,True
47,92,3_4_3_2_90Y150.pct,6261,[n],[b],150,False
47,93,R2_4_4_3_90Y150.pct,5515,[b],[n],150,False
47,94,R3_4_3_2_90Y50.pct,1323,[n],[n],50,True
47,95,2_3_3_2_0Y100.pct,1939,[b],[b],100,True
47,96,R3_3_3_2_0Y0.pct,3950,[n],[n],0,True
