Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
17,1,R2_3_3_2_0Y0.pct,1757,[n],[n],0,True
17,2,R3_4_3_2_90Y150.pct,3883,[b],[n],150,False
17,3,2_4_4_2_0Y150.pct,3018,[b],[b],150,True
17,4,3_3_3_2_0Y100.pct,3122,[b],[b],100,True
17,5,3_3_3_3_90Y50.pct,4211,[b],[b],50,True
17,6,R2_4_4_2_0Y50.pct,2005,[n],[n],50,True
17,7,R3_3_3_3_90Y100.pct,4070,[n],[n],100,True
17,8,2_3_3_2_0Y0.pct,2414,[b],[b],0,True
17,9,R3_4_3_3_180Y150.pct,7290,[b],[n],150,False
17,10,2_4_4_2_180Y150.pct,N/A,[N/A],[b],150,False
17,11,R3_3_4_2_0Y50.pct,3079,[n],[n],50,True
17,12,R2_3_4_2_90Y0.pct,1368,[n],[n],0,True
17,13,3_3_3_3_180Y0.pct,1018,[b],[b],0,True
17,14,R3_4_3_3_180Y100.pct,3807,[n],[n],100,True
17,15,2_4_4_3_90Y100.pct,4663,[b],[b],100,True
17,16,3_4_3_2_90Y50.pct,2793,[b],[b],50,True
17,17,R2_4_4_3_90Y100.pct,3725,[b],[n],100,False
17,18,2_3_3_2_0Y150.pct,3145,[n],[b],150,False
17,19,R2_3_4_2_90Y50.pct,3000,[b],[n],50,False
17,20,2_3_4_2_90Y50.pct,2755,[b],[b],50,True
17,21,R2_4_4_2_180Y100.pct,2126,[n],[n],100,True
17,22,R2_4_4_2_0Y0.pct,1922,[n],[n],0,True
17,23,3_4_3_2_90Y0.pct,3230,[b],[b],0,True
17,24,R3_3_3_2_0Y150.pct,3820,[n],[n],150,True
17,25,R3_4_4_3_180Y150.pct,1981,[n],[n],150,True
17,26,R3_4_3_3_180Y50.pct,1574,[n],[n],50,True
17,27,3_4_3_3_180Y50.pct,2866,[b],[b],50,True
17,28,3_3_3_3_90Y100.pct,3838,[b],[b],100,True
17,29,2_4_4_2_180Y0.pct,1436,[b],[b],0,True
17,30,R3_4_3_2_90Y0.pct,1142,[n],[n],0,True
17,31,3_3_4_2_0Y150.pct,6863,[b],[b],150,True
17,32,R3_3_4_2_0Y100.pct,2586,[n],[n],100,True
17,33,3_3_3_3_180Y50.pct,2621,[b],[b],50,True
17,34,3_3_4_2_0Y100.pct,4058,[n],[b],100,False
17,35,3_4_4_3_180Y150.pct,5018,[b],[b],150,True
17,36,R3_3_3_3_180Y0.pct,1329,[n],[n],0,True
17,37,3_4_3_3_180Y100.pct,5083,[b],[b],100,True
17,38,R3_3_3_3_180Y150.pct,1550,[n],[n],150,True
17,39,3_4_3_3_180Y0.pct,1341,[b],[b],0,True
17,40,R3_3_3_3_90Y50.pct,1170,[n],[n],50,True
17,41,2_4_4_3_90Y150.pct,6241,[b],[b],150,True
17,42,R3_4_3_3_180Y0.pct,1736,[n],[n],0,True
17,43,3_3_3_3_180Y100.pct,4651,[b],[b],100,True
17,44,R2_3_4_2_90Y150.pct,3150,[n],[n],150,True
17,45,R2_3_3_2_0Y50.pct,1900,[n],[n],50,True
17,46,R2_3_4_2_90Y100.pct,3081,[n],[n],100,True
17,47,3_4_4_3_180Y0.pct,1449,[b],[b],0,True
17,48,3_4_4_3_180Y50.pct,2009,[b],[b],50,True
17,49,R2_4_4_2_0Y100.pct,2210,[n],[n],100,True
17,50,R2_3_3_2_0Y150.pct,1833,[b],[n],150,False
17,51,3_3_4_2_0Y0.pct,1745,[b],[b],0,True
17,52,R2_4_4_3_90Y0.pct,1406,[n],[n],0,True
17,53,3_4_4_3_180Y100.pct,2155,[b],[b],100,True
17,54,R2_4_4_2_180Y50.pct,805,[n],[n],50,True
17,55,3_3_3_2_0Y150.pct,2459,[n],[b],150,False
17,56,2_4_4_2_0Y50.pct,1033,[b],[b],50,True
17,57,R2_4_4_2_0Y150.pct,1028,[n],[n],150,True
17,58,R3_4_3_2_90Y100.pct,2308,[n],[n],100,True
17,59,2_3_4_2_90Y150.pct,1624,[b],[b],150,True
17,60,3_4_3_2_90Y100.pct,2323,[b],[b],100,True
17,61,2_4_4_3_90Y0.pct,854,[n],[b],0,False
17,62,R2_4_4_2_180Y0.pct,929,[n],[n],0,True
17,63,R2_4_4_3_90Y50.pct,1912,[n],[n],50,True
17,64,2_4_4_3_90Y50.pct,1171,[b],[b],50,True
17,65,R2_4_4_2_180Y150.pct,1921,[n],[n],150,True
17,66,3_3_3_3_90Y0.pct,1613,[b],[b],0,True
17,67,3_3_3_3_180Y150.pct,2665,[b],[b],150,True
17,68,R3_3_3_3_90Y0.pct,1258,[n],[n],0,True
17,69,R3_3_3_2_0Y50.pct,1499,[n],[n],50,True
17,70,2_4_4_2_180Y50.pct,1341,[b],[b],50,True
17,71,2_4_4_2_0Y100.pct,1380,[b],[b],100,True
17,72,R3_3_3_2_0Y100.pct,2025,[n],[n],100,True
17,73,2_3_4_2_90Y100.pct,1571,[b],[b],100,True
17,74,R3_3_3_3_180Y100.pct,2007,[n],[n],100,True
17,75,3_3_3_3_90Y150.pct,3809,[b],[b],150,True
17,76,R3_3_4_2_0Y0.pct,2051,[n],[n],0,True
17,77,3_3_3_2_0Y0.pct,1289,[b],[b],0,True
17,78,3_3_3_2_0Y50.pct,3338,[b],[b],50,True
17,79,R3_3_3_3_180Y50.pct,880,[n],[n],50,True
17,80,R3_3_3_3_90Y150.pct,2622,[b],[n],150,False
17,81,R3_4_4_3_180Y50.pct,3782,[n],[n],50,True
17,82,2_3_4_2_90Y0.pct,875,[b],[b],0,True
17,83,R3_3_4_2_0Y150.pct,2205,[n],[n],150,True
17,84,3_3_4_2_0Y50.pct,3078,[b],[b],50,True
17,85,2_4_4_2_180Y100.pct,2909,[b],[b],100,True
17,86,R3_4_4_3_180Y0.pct,3410,[n],[n],0,True
17,87,3_4_3_3_180Y150.pct,3039,[n],[b],150,False
17,88,R3_4_4_3_180Y100.pct,1800,[n],[n],100,True
17,89,R2_3_3_2_0Y100.pct,3788,[n],[n],100,True
17,90,2_3_3_2_0Y50.pct,1268,[b],[b],50,True
17,91,2_4_4_2_0Y0.pct,892,[b],[b],0,True
17,92,3_4_3_2_90Y150.pct,4926,[b],[b],150,True
17,93,R2_4_4_3_90Y150.pct,4513,[n],[n],150,True
17,94,R3_4_3_2_90Y50.pct,950,[n],[n],50,True
17,95,2_3_3_2_0Y100.pct,2160,[b],[b],100,True
