Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
37,1,R2_3_3_2_0Y0.pct,1780,[n],[n],0,True
37,2,R3_4_3_2_90Y150.pct,3019,[n],[n],150,True
37,3,2_4_4_2_0Y150.pct,2061,[b],[b],150,True
37,4,3_3_3_2_0Y100.pct,2472,[b],[b],100,True
37,5,3_3_3_3_90Y50.pct,2281,[n],[b],50,False
37,6,R2_4_4_2_0Y50.pct,1967,[n],[n],50,True
37,7,R3_3_3_3_90Y100.pct,2233,[n],[n],100,True
37,8,2_3_3_2_0Y0.pct,1242,[b],[b],0,True
37,9,R3_4_3_3_180Y150.pct,3319,[n],[n],150,True
37,10,2_4_4_2_180Y150.pct,3403,[b],[b],150,True
37,11,R3_3_4_2_0Y50.pct,2464,[n],[n],50,True
37,12,R2_3_4_2_90Y0.pct,1922,[n],[n],0,True
37,13,3_3_3_3_180Y0.pct,1271,[b],[b],0,True
37,14,R3_4_3_3_180Y100.pct,2640,[n],[n],100,True
37,15,2_4_4_3_90Y100.pct,1869,[b],[b],100,True
37,16,3_4_3_2_90Y50.pct,3312,[b],[b],50,True
37,17,R2_4_4_3_90Y100.pct,3062,[n],[n],100,True
37,18,2_3_3_2_0Y150.pct,2782,[b],[b],150,True
37,19,R2_3_4_2_90Y50.pct,1699,[n],[n],50,True
37,20,2_3_4_2_90Y50.pct,3068,[b],[b],50,True
37,21,R2_4_4_2_180Y100.pct,3128,[n],[n],100,True
37,22,R2_4_4_2_0Y0.pct,1918,[n],[n],0,True
37,23,3_4_3_2_90Y0.pct,1382,[b],[b],0,True
37,24,R3_3_3_2_0Y150.pct,2212,[n],[n],150,True
37,25,R3_4_4_3_180Y150.pct,3149,[n],[n],150,True
37,26,R3_4_3_3_180Y50.pct,4162,[n],[n],50,True
37,27,3_4_3_3_180Y50.pct,2744,[b],[b],50,True
37,28,3_3_3_3_90Y100.pct,3885,[n],[b],100,False
37,29,2_4_4_2_180Y0.pct,1432,[b],[b],0,True
37,30,R3_4_3_2_90Y0.pct,2136,[n],[n],0,True
37,31,3_3_4_2_0Y150.pct,2992,[n],[b],150,False
37,32,R3_3_4_2_0Y100.pct,3350,[n],[n],100,True
37,33,3_3_3_3_180Y50.pct,2817,[b],[b],50,True
37,34,3_3_4_2_0Y100.pct,3580,[n],[b],100,False
37,35,3_4_4_3_180Y150.pct,2968,[b],[b],150,True
37,36,R3_3_3_3_180Y0.pct,2155,[n],[n],0,True
37,37,3_4_3_3_180Y100.pct,3163,[b],[b],100,True
37,38,R3_3_3_3_180Y150.pct,3146,[n],[n],150,True
37,39,3_4_3_3_180Y0.pct,1538,[b],[b],0,True
37,40,R3_3_3_3_90Y50.pct,2240,[n],[n],50,True
37,41,2_4_4_3_90Y150.pct,2225,[b],[b],150,True
37,42,R3_4_3_3_180Y0.pct,1627,[n],[n],0,True
37,43,3_3_3_3_180Y100.pct,2452,[b],[b],100,True
37,44,R2_3_4_2_90Y150.pct,2688,[b],[n],150,False
37,45,R2_3_3_2_0Y50.pct,1726,[n],[n],50,True
37,46,R2_3_4_2_90Y100.pct,1820,[b],[n],100,False
37,47,3_4_4_3_180Y0.pct,2206,[b],[b],0,True
37,48,3_4_4_3_180Y50.pct,2759,[n],[b],50,False
37,49,R2_4_4_2_0Y100.pct,2132,[n],[n],100,True
37,50,R2_3_3_2_0Y150.pct,2410,[n],[n],150,True
37,51,3_3_4_2_0Y0.pct,1450,[b],[b],0,True
37,52,R2_4_4_3_90Y0.pct,1533,[n],[n],0,True
37,53,3_4_4_3_180Y100.pct,2905,[b],[b],100,True
37,54,R2_4_4_2_180Y50.pct,1745,[n],[n],50,True
37,55,3_3_3_2_0Y150.pct,2855,[n],[b],150,False
37,56,2_4_4_2_0Y50.pct,2087,[b],[b],50,True
37,57,R2_4_4_2_0Y150.pct,1806,[n],[n],150,True
37,58,R3_4_3_2_90Y100.pct,2815,[n],[n],100,True
37,59,2_3_4_2_90Y150.pct,2339,[b],[b],150,True
37,60,3_4_3_2_90Y100.pct,2705,[b],[b],100,True
37,61,2_4_4_3_90Y0.pct,1288,[b],[b],0,True
37,62,R2_4_4_2_180Y0.pct,1657,[n],[n],0,True
37,63,R2_4_4_3_90Y50.pct,3446,[n],[n],50,True
37,64,2_4_4_3_90Y50.pct,2511,[b],[b],50,True
37,65,R2_4_4_2_180Y150.pct,2758,[n],[n],150,True
37,66,3_3_3_3_90Y0.pct,1387,[b],[b],0,True
37,67,3_3_3_3_180Y150.pct,3149,[b],[b],150,True
37,68,R3_3_3_3_90Y0.pct,2066,[n],[n],0,True
37,69,R3_3_3_2_0Y50.pct,3107,[n],[n],50,True
37,70,2_4_4_2_180Y50.pct,2078,[b],[b],50,True
37,71,2_4_4_2_0Y100.pct,2577,[b],[b],100,True
37,72,R3_3_3_2_0Y100.pct,4334,[b],[n],100,False
37,73,2_3_4_2_90Y100.pct,2051,[b],[b],100,True
37,74,R3_3_3_3_180Y100.pct,2334,[n],[n],100,True
37,75,3_3_3_3_90Y150.pct,3927,[b],[b],150,True
37,76,R3_3_4_2_0Y0.pct,2656,[n],[n],0,True
37,77,3_3_3_2_0Y0.pct,2048,[b],[b],0,True
37,78,3_3_3_2_0Y50.pct,2617,[b],[b],50,True
37,79,R3_3_3_3_180Y50.pct,2088,[n],[n],50,True
37,80,R3_3_3_3_90Y150.pct,2649,[n],[n],150,True
37,81,R3_4_4_3_180Y50.pct,3132,[n],[n],50,True
37,82,2_3_4_2_90Y0.pct,1288,[b],[b],0,True
