Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
32,1,R2_3_3_2_0Y0.pct,6150,[n],[n],0,True
32,2,R3_4_3_2_90Y150.pct,4895,[n],[n],150,True
32,3,2_4_4_2_0Y150.pct,2134,[b],[b],150,True
32,4,3_3_3_2_0Y100.pct,4117,[b],[b],100,True
32,5,3_3_3_3_90Y50.pct,3010,[b],[b],50,True
32,6,R2_4_4_2_0Y50.pct,4412,[n],[n],50,True
32,7,R3_3_3_3_90Y100.pct,N/A,[N/A],[n],100,False
32,8,2_3_3_2_0Y0.pct,1782,[b],[b],0,True
32,9,R3_4_3_3_180Y150.pct,3708,[n],[n],150,True
32,10,2_4_4_2_180Y150.pct,3272,[b],[b],150,True
32,11,R3_3_4_2_0Y50.pct,3692,[n],[n],50,True
32,12,R2_3_4_2_90Y0.pct,2915,[n],[n],0,True
32,13,3_3_3_3_180Y0.pct,1470,[b],[b],0,True
32,14,R3_4_3_3_180Y100.pct,2417,[n],[n],100,True
32,15,2_4_4_3_90Y100.pct,4307,[b],[b],100,True
32,16,3_4_3_2_90Y50.pct,2744,[b],[b],50,True
32,17,R2_4_4_3_90Y100.pct,3646,[n],[n],100,True
32,18,2_3_3_2_0Y150.pct,2289,[b],[b],150,True
32,19,R2_3_4_2_90Y50.pct,2609,[n],[n],50,True
32,20,2_3_4_2_90Y50.pct,1947,[b],[b],50,True
32,21,R2_4_4_2_180Y100.pct,3525,[n],[n],100,True
32,22,R2_4_4_2_0Y0.pct,1747,[n],[n],0,True
32,23,3_4_3_2_90Y0.pct,2135,[b],[b],0,True
32,24,R3_3_3_2_0Y150.pct,2745,[n],[n],150,True
32,25,R3_4_4_3_180Y150.pct,4276,[n],[n],150,True
32,26,R3_4_3_3_180Y50.pct,2154,[n],[n],50,True
32,27,3_4_3_3_180Y50.pct,1736,[b],[b],50,True
32,28,3_3_3_3_90Y100.pct,3319,[b],[b],100,True
32,29,2_4_4_2_180Y0.pct,1588,[b],[b],0,True
32,30,R3_4_3_2_90Y0.pct,2327,[n],[n],0,True
32,31,3_3_4_2_0Y150.pct,2682,[n],[b],150,False
32,32,R3_3_4_2_0Y100.pct,2687,[n],[n],100,True
32,33,3_3_3_3_180Y50.pct,1622,[b],[b],50,True
32,34,3_3_4_2_0Y100.pct,1951,[b],[b],100,True
32,35,3_4_4_3_180Y150.pct,3053,[b],[b],150,True
32,36,R3_3_3_3_180Y0.pct,2423,[n],[n],0,True
32,37,3_4_3_3_180Y100.pct,3256,[b],[b],100,True
32,38,R3_3_3_3_180Y150.pct,2985,[n],[n],150,True
32,39,3_4_3_3_180Y0.pct,1285,[b],[b],0,True
32,40,R3_3_3_3_90Y50.pct,2589,[b],[n],50,False
32,41,2_4_4_3_90Y150.pct,3976,[n],[b],150,False
32,42,R3_4_3_3_180Y0.pct,2180,[n],[n],0,True
32,43,3_3_3_3_180Y100.pct,2368,[b],[b],100,True
32,44,R2_3_4_2_90Y150.pct,3292,[n],[n],150,True
32,45,R2_3_3_2_0Y50.pct,3158,[n],[n],50,True
32,46,R2_3_4_2_90Y100.pct,3417,[n],[n],100,True
32,47,3_4_4_3_180Y0.pct,1132,[b],[b],0,True
32,48,3_4_4_3_180Y50.pct,1289,[b],[b],50,True
32,49,R2_4_4_2_0Y100.pct,4102,[n],[n],100,True
32,50,R2_3_3_2_0Y150.pct,2171,[n],[n],150,True
32,51,3_3_4_2_0Y0.pct,1150,[b],[b],0,True
32,52,R2_4_4_3_90Y0.pct,2124,[n],[n],0,True
32,53,3_4_4_3_180Y100.pct,3386,[b],[b],100,True
32,54,R2_4_4_2_180Y50.pct,1451,[n],[n],50,True
32,55,3_3_3_2_0Y150.pct,2214,[b],[b],150,True
32,56,2_4_4_2_0Y50.pct,1255,[b],[b],50,True
32,57,R2_4_4_2_0Y150.pct,1336,[n],[n],150,True
32,58,R3_4_3_2_90Y100.pct,2982,[n],[n],100,True
32,59,2_3_4_2_90Y150.pct,2122,[b],[b],150,True
32,60,3_4_3_2_90Y100.pct,2192,[b],[b],100,True
32,61,2_4_4_3_90Y0.pct,946,[b],[b],0,True
32,62,R2_4_4_2_180Y0.pct,2160,[n],[n],0,True
32,63,R2_4_4_3_90Y50.pct,2250,[n],[n],50,True
32,64,2_4_4_3_90Y50.pct,1644,[b],[b],50,True
32,65,R2_4_4_2_180Y150.pct,3303,[n],[n],150,True
32,66,3_3_3_3_90Y0.pct,1636,[b],[b],0,True
32,67,3_3_3_3_180Y150.pct,2631,[b],[b],150,True
32,68,R3_3_3_3_90Y0.pct,4490,[n],[n],0,True
32,69,R3_3_3_2_0Y50.pct,3394,[n],[n],50,True
32,70,2_4_4_2_180Y50.pct,1250,[b],[b],50,True
32,71,2_4_4_2_0Y100.pct,2107,[b],[b],100,True
32,72,R3_3_3_2_0Y100.pct,4020,[n],[n],100,True
32,73,2_3_4_2_90Y100.pct,2055,[b],[b],100,True
32,74,R3_3_3_3_180Y100.pct,3038,[n],[n],100,True
32,75,3_3_3_3_90Y150.pct,3376,[b],[b],150,True
32,76,R3_3_4_2_0Y0.pct,6773,[n],[n],0,True
32,77,3_3_3_2_0Y0.pct,1113,[b],[b],0,True
32,78,3_3_3_2_0Y50.pct,1673,[b],[b],50,True
32,79,R3_3_3_3_180Y50.pct,3582,[n],[n],50,True
32,80,R3_3_3_3_90Y150.pct,3363,[b],[n],150,False
32,81,R3_4_4_3_180Y50.pct,2400,[n],[n],50,True
32,82,2_3_4_2_90Y0.pct,899,[b],[b],0,True
32,83,R3_3_4_2_0Y150.pct,2050,[n],[n],150,True
32,84,3_3_4_2_0Y50.pct,3074,[n],[b],50,False
32,85,2_4_4_2_180Y100.pct,1762,[b],[b],100,True
32,86,R3_4_4_3_180Y0.pct,2014,[n],[n],0,True
32,87,3_4_3_3_180Y150.pct,2498,[b],[b],150,True
32,88,R3_4_4_3_180Y100.pct,1880,[n],[n],100,True
32,89,R2_3_3_2_0Y100.pct,3001,[n],[n],100,True
32,90,2_3_3_2_0Y50.pct,1612,[b],[b],50,True
32,91,2_4_4_2_0Y0.pct,947,[b],[b],0,True
32,92,3_4_3_2_90Y150.pct,2162,[b],[b],150,True
32,93,R2_4_4_3_90Y150.pct,2853,[n],[n],150,True
32,94,R3_4_3_2_90Y50.pct,2398,[n],[n],50,True
32,95,2_3_3_2_0Y100.pct,2268,[b],[b],100,True
32,96,R3_3_3_2_0Y0.pct,2283,[n],[n],0,True
