Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
33,1,R2_3_3_2_0Y0.pct,2933,[n],[n],0,True
33,2,R3_4_3_2_90Y150.pct,2232,[n],[n],150,True
33,3,2_4_4_2_0Y150.pct,1396,[b],[b],150,True
33,4,3_3_3_2_0Y100.pct,2302,[n],[b],100,False
33,5,3_3_3_3_90Y50.pct,2837,[b],[b],50,True
33,6,R2_4_4_2_0Y50.pct,2975,[n],[n],50,True
33,7,R3_3_3_3_90Y100.pct,2451,[n],[n],100,True
33,8,2_3_3_2_0Y0.pct,1331,[b],[b],0,True
33,9,R3_4_3_3_180Y150.pct,5970,[n],[n],150,True
33,10,2_4_4_2_180Y150.pct,2710,[b],[b],150,True
33,11,R3_3_4_2_0Y50.pct,3157,[n],[n],50,True
33,12,R2_3_4_2_90Y0.pct,1682,[n],[n],0,True
33,13,3_3_3_3_180Y0.pct,1112,[b],[b],0,True
33,14,R3_4_3_3_180Y100.pct,3048,[n],[n],100,True
33,15,2_4_4_3_90Y100.pct,2295,[b],[b],100,True
33,16,3_4_3_2_90Y50.pct,1768,[n],[b],50,False
33,17,R2_4_4_3_90Y100.pct,1236,[n],[n],100,True
33,18,2_3_3_2_0Y150.pct,3230,[b],[b],150,True
33,19,R2_3_4_2_90Y50.pct,3376,[n],[n],50,True
33,20,2_3_4_2_90Y50.pct,1076,[b],[b],50,True
33,21,R2_4_4_2_180Y100.pct,1524,[n],[n],100,True
33,22,R2_4_4_2_0Y0.pct,966,[b],[n],0,False
33,23,3_4_3_2_90Y0.pct,2172,[b],[b],0,True
33,24,R3_3_3_2_0Y150.pct,3618,[n],[n],150,True
33,25,R3_4_4_3_180Y150.pct,4434,[n],[n],150,True
33,26,R3_4_3_3_180Y50.pct,3124,[n],[n],50,True
33,27,3_4_3_3_180Y50.pct,2636,[b],[b],50,True
33,28,3_3_3_3_90Y100.pct,2453,[b],[b],100,True
33,29,2_4_4_2_180Y0.pct,2028,[b],[b],0,True
33,30,R3_4_3_2_90Y0.pct,1607,[n],[n],0,True
33,31,3_3_4_2_0Y150.pct,1466,[n],[b],150,False
33,32,R3_3_4_2_0Y100.pct,N/A,[N/A],[n],100,False
33,33,3_3_3_3_180Y50.pct,2624,[b],[b],50,True
33,34,3_3_4_2_0Y100.pct,2460,[n],[b],100,False
33,35,3_4_4_3_180Y150.pct,2499,[b],[b],150,True
33,36,R3_3_3_3_180Y0.pct,1394,[n],[n],0,True
33,37,3_4_3_3_180Y100.pct,2022,[b],[b],100,True
33,38,R3_3_3_3_180Y150.pct,2520,[n],[n],150,True
33,39,3_4_3_3_180Y0.pct,1039,[b],[b],0,True
33,40,R3_3_3_3_90Y50.pct,1600,[n],[n],50,True
33,41,2_4_4_3_90Y150.pct,1545,[b],[b],150,True
33,42,R3_4_3_3_180Y0.pct,2432,[n],[n],0,True
33,43,3_3_3_3_180Y100.pct,2186,[b],[b],100,True
33,44,R2_3_4_2_90Y150.pct,1460,[n],[n],150,True
33,45,R2_3_3_2_0Y50.pct,1678,[n],[n],50,True
33,46,R2_3_4_2_90Y100.pct,1606,[n],[n],100,True
33,47,3_4_4_3_180Y0.pct,1127,[b],[b],0,True
33,48,3_4_4_3_180Y50.pct,1150,[b],[b],50,True
33,49,R2_4_4_2_0Y100.pct,1164,[b],[n],100,False
33,50,R2_3_3_2_0Y150.pct,1165,[n],[n],150,True
33,51,3_3_4_2_0Y0.pct,1304,[b],[b],0,True
33,52,R2_4_4_3_90Y0.pct,997,[n],[n],0,True
33,53,3_4_4_3_180Y100.pct,1897,[b],[b],100,True
33,54,R2_4_4_2_180Y50.pct,926,[n],[n],50,True
33,55,3_3_3_2_0Y150.pct,2175,[b],[b],150,True
33,56,2_4_4_2_0Y50.pct,928,[b],[b],50,True
33,57,R2_4_4_2_0Y150.pct,1527,[b],[n],150,False
33,58,R3_4_3_2_90Y100.pct,1100,[n],[n],100,True
33,59,2_3_4_2_90Y150.pct,1549,[b],[b],150,True
33,60,3_4_3_2_90Y100.pct,1456,[n],[b],100,False
33,61,2_4_4_3_90Y0.pct,816,[b],[b],0,True
33,62,R2_4_4_2_180Y0.pct,884,[n],[n],0,True
33,63,R2_4_4_3_90Y50.pct,1122,[n],[n],50,True
33,64,2_4_4_3_90Y50.pct,1063,[b],[b],50,True
33,65,R2_4_4_2_180Y150.pct,1706,[n],[n],150,True
33,66,3_3_3_3_90Y0.pct,1248,[b],[b],0,True
33,67,3_3_3_3_180Y150.pct,1552,[b],[b],150,True
33,68,R3_3_3_3_90Y0.pct,803,[n],[n],0,True
