Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
2,38,R3_3_3_3_180Y150.pct,2490,[n],[n],150,True
2,39,3_4_3_3_180Y0.pct,1752,[b],[b],0,True
2,40,R3_3_3_3_90Y50.pct,2547,[n],[n],50,True
2,41,2_4_4_3_90Y150.pct,3371,[b],[b],150,True
2,42,R3_4_3_3_180Y0.pct,974,[n],[n],0,True
2,43,3_3_3_3_180Y100.pct,2432,[b],[b],100,True
2,44,R2_3_4_2_90Y150.pct,2607,[n],[n],150,True
2,45,R2_3_3_2_0Y50.pct,1318,[n],[n],50,True
2,46,R2_3_4_2_90Y100.pct,1780,[n],[n],100,True
2,47,3_4_4_3_180Y0.pct,797,[b],[b],0,True
2,48,3_4_4_3_180Y50.pct,1354,[b],[b],50,True
2,49,R2_4_4_2_0Y100.pct,1548,[n],[n],100,True
2,50,R2_3_3_2_0Y150.pct,2029,[n],[n],150,True
2,51,3_3_4_2_0Y0.pct,849,[b],[b],0,True
2,52,R2_4_4_3_90Y0.pct,1199,[n],[n],0,True
2,53,3_4_4_3_180Y100.pct,2350,[b],[b],100,True
2,54,R2_4_4_2_180Y50.pct,1248,[n],[n],50,True
2,55,3_3_3_2_0Y150.pct,2216,[b],[b],150,True
2,56,2_4_4_2_0Y50.pct,1602,[b],[b],50,True
2,57,R2_4_4_2_0Y150.pct,1711,[n],[n],150,True
2,58,R3_4_3_2_90Y100.pct,2365,[n],[n],100,True
2,59,2_3_4_2_90Y150.pct,1202,[b],[b],150,True
2,60,3_4_3_2_90Y100.pct,2124,[b],[b],100,True
2,61,2_4_4_3_90Y0.pct,960,[b],[b],0,True
2,62,R2_4_4_2_180Y0.pct,919,[n],[n],0,True
2,63,R2_4_4_3_90Y50.pct,1212,[n],[n],50,True
2,64,2_4_4_3_90Y50.pct,1421,[b],[b],50,True
2,65,R2_4_4_2_180Y150.pct,2326,[n],[n],150,True
2,66,3_3_3_3_90Y0.pct,1229,[b],[b],0,True
2,67,3_3_3_3_180Y150.pct,2415,[b],[b],150,True
2,68,R3_3_3_3_90Y0.pct,1164,[n],[n],0,True
2,69,R3_3_3_2_0Y50.pct,1720,[n],[n],50,True
2,70,2_4_4_2_180Y50.pct,1098,[b],[b],50,True
2,71,2_4_4_2_0Y100.pct,1695,[b],[b],100,True
2,72,R3_3_3_2_0Y100.pct,1937,[n],[n],100,True
2,73,2_3_4_2_90Y100.pct,1869,[b],[b],100,True
2,74,R3_3_3_3_180Y100.pct,3374,[n],[n],100,True
2,75,3_3_3_3_90Y150.pct,2371,[b],[b],150,True
2,76,R3_3_4_2_0Y0.pct,1177,[n],[n],0,True
2,77,3_3_3_2_0Y0.pct,807,[b],[b],0,True
2,78,3_3_3_2_0Y50.pct,823,[b],[b],50,True
2,79,R3_3_3_3_180Y50.pct,883,[n],[n],50,True
2,80,R3_3_3_3_90Y150.pct,3303,[b],[n],150,False
2,81,R3_4_4_3_180Y50.pct,3484,[n],[n],50,True
2,82,2_3_4_2_90Y0.pct,748,[b],[b],0,True
2,83,R3_3_4_2_0Y150.pct,2266,[n],[n],150,True
2,84,3_3_4_2_0Y50.pct,1665,[b],[b],50,True
2,85,2_4_4_2_180Y100.pct,1856,[b],[b],100,True
2,86,R3_4_4_3_180Y0.pct,1615,[n],[n],0,True
2,87,3_4_3_3_180Y150.pct,1811,[b],[b],150,True
2,88,R3_4_4_3_180Y100.pct,1693,[n],[n],100,True
2,89,R2_3_3_2_0Y100.pct,2172,[n],[n],100,True
2,90,2_3_3_2_0Y50.pct,1023,[b],[b],50,True
2,91,2_4_4_2_0Y0.pct,642,[b],[b],0,True
2,92,3_4_3_2_90Y150.pct,3224,[b],[b],150,True
2,93,R2_4_4_3_90Y150.pct,5521,[n],[n],150,True
2,94,R3_4_3_2_90Y50.pct,1543,[n],[n],50,True
2,95,2_3_3_2_0Y100.pct,1103,[n],[b],100,False
2,96,R3_3_3_2_0Y0.pct,1810,[n],[n],0,True
