Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
34,1,R2_3_3_2_0Y0.pct,3855,[n],[n],0,True
34,2,R3_4_3_2_90Y150.pct,6735,[b],[n],150,False
34,3,2_4_4_2_0Y150.pct,6563,[b],[b],150,True
34,4,3_3_3_2_0Y100.pct,N/A,[N/A],[b],100,False
34,5,3_3_3_3_90Y50.pct,4259,[b],[b],50,True
34,6,R2_4_4_2_0Y50.pct,4506,[n],[n],50,True
34,7,R3_3_3_3_90Y100.pct,5170,[n],[n],100,True
34,8,2_3_3_2_0Y0.pct,1661,[b],[b],0,True
34,9,R3_4_3_3_180Y150.pct,3550,[n],[n],150,True
34,10,2_4_4_2_180Y150.pct,3355,[b],[b],150,True
34,11,R3_3_4_2_0Y50.pct,7113,[n],[n],50,True
34,12,R2_3_4_2_90Y0.pct,1817,[n],[n],0,True
34,13,3_3_3_3_180Y0.pct,1960,[b],[b],0,True
34,14,R3_4_3_3_180Y100.pct,2663,[n],[n],100,True
34,15,2_4_4_3_90Y100.pct,3598,[b],[b],100,True
34,16,3_4_3_2_90Y50.pct,2498,[b],[b],50,True
34,17,R2_4_4_3_90Y100.pct,5498,[n],[n],100,True
34,18,2_3_3_2_0Y150.pct,3745,[b],[b],150,True
34,19,R2_3_4_2_90Y50.pct,3911,[n],[n],50,True
34,20,2_3_4_2_90Y50.pct,2917,[b],[b],50,True
34,21,R2_4_4_2_180Y100.pct,2970,[n],[n],100,True
34,22,R2_4_4_2_0Y0.pct,2599,[n],[n],0,True
34,23,3_4_3_2_90Y0.pct,2896,[b],[b],0,True
34,24,R3_3_3_2_0Y150.pct,6058,[n],[n],150,True
34,25,R3_4_4_3_180Y150.pct,2106,[n],[n],150,True
34,26,R3_4_3_3_180Y50.pct,2303,[n],[n],50,True
34,27,3_4_3_3_180Y50.pct,3463,[b],[b],50,True
34,28,3_3_3_3_90Y100.pct,5825,[b],[b],100,True
34,29,2_4_4_2_180Y0.pct,1489,[b],[b],0,True
34,30,R3_4_3_2_90Y0.pct,1271,[n],[n],0,True
34,31,3_3_4_2_0Y150.pct,7249,[b],[b],150,True
34,32,R3_3_4_2_0Y100.pct,6091,[n],[n],100,True
34,33,3_3_3_3_180Y50.pct,4416,[b],[b],50,True
34,34,3_3_4_2_0Y100.pct,4685,[n],[b],100,False
34,35,3_4_4_3_180Y150.pct,6293,[b],[b],150,True
34,36,R3_3_3_3_180Y0.pct,2548,[n],[n],0,True
34,37,3_4_3_3_180Y100.pct,3225,[b],[b],100,True
34,38,R3_3_3_3_180Y150.pct,1858,[n],[n],150,True
