Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
42,1,R2_3_3_2_0Y0.pct,2205,[n],[n],0,True
42,2,R3_4_3_2_90Y150.pct,2270,[n],[n],150,True
42,3,2_4_4_2_0Y150.pct,1757,[b],[b],150,True
42,4,3_3_3_2_0Y100.pct,3663,[b],[b],100,True
42,5,3_3_3_3_90Y50.pct,2197,[b],[b],50,True
42,6,R2_4_4_2_0Y50.pct,1583,[n],[n],50,True
42,7,R3_3_3_3_90Y100.pct,1901,[b],[n],100,False
42,8,2_3_3_2_0Y0.pct,2395,[b],[b],0,True
42,9,R3_4_3_3_180Y150.pct,7257,[n],[n],150,True
42,10,2_4_4_2_180Y150.pct,3722,[b],[b],150,True
42,11,R3_3_4_2_0Y50.pct,1965,[n],[n],50,True
42,12,R2_3_4_2_90Y0.pct,2003,[n],[n],0,True
42,13,3_3_3_3_180Y0.pct,1649,[b],[b],0,True
42,14,R3_4_3_3_180Y100.pct,2686,[n],[n],100,True
42,15,2_4_4_3_90Y100.pct,2611,[n],[b],100,False
42,16,3_4_3_2_90Y50.pct,4375,[n],[b],50,False
42,17,R2_4_4_3_90Y100.pct,2444,[n],[n],100,True
42,18,2_3_3_2_0Y150.pct,4074,[n],[b],150,False
42,19,R2_3_4_2_90Y50.pct,3211,[n],[n],50,True
42,20,2_3_4_2_90Y50.pct,1575,[b],[b],50,True
42,21,R2_4_4_2_180Y100.pct,1953,[n],[n],100,True
42,22,R2_4_4_2_0Y0.pct,2588,[n],[n],0,True
42,23,3_4_3_2_90Y0.pct,4327,[b],[b],0,True
42,24,R3_3_3_2_0Y150.pct,2922,[n],[n],150,True
42,25,R3_4_4_3_180Y150.pct,4404,[n],[n],150,True
42,26,R3_4_3_3_180Y50.pct,2038,[n],[n],50,True
42,27,3_4_3_3_180Y50.pct,2104,[b],[b],50,True
42,28,3_3_3_3_90Y100.pct,3422,[b],[b],100,True
42,29,2_4_4_2_180Y0.pct,1448,[b],[b],0,True
42,30,R3_4_3_2_90Y0.pct,2359,[n],[n],0,True
42,31,3_3_4_2_0Y150.pct,4509,[b],[b],150,True
42,32,R3_3_4_2_0Y100.pct,4421,[n],[n],100,True
42,33,3_3_3_3_180Y50.pct,1469,[b],[b],50,True
42,34,3_3_4_2_0Y100.pct,3887,[b],[b],100,True
42,35,3_4_4_3_180Y150.pct,6079,[b],[b],150,True
42,36,R3_3_3_3_180Y0.pct,1421,[n],[n],0,True
42,37,3_4_3_3_180Y100.pct,4345,[b],[b],100,True
42,38,R3_3_3_3_180Y150.pct,3924,[n],[n],150,True
42,39,3_4_3_3_180Y0.pct,2386,[b],[b],0,True
42,40,R3_3_3_3_90Y50.pct,1192,[n],[n],50,True
42,41,2_4_4_3_90Y150.pct,3168,[b],[b],150,True
42,42,R3_4_3_3_180Y0.pct,1885,[n],[n],0,True
42,43,3_3_3_3_180Y100.pct,3126,[b],[b],100,True
42,44,R2_3_4_2_90Y150.pct,2528,[n],[n],150,True
42,45,R2_3_3_2_0Y50.pct,1417,[n],[n],50,True
42,46,R2_3_4_2_90Y100.pct,2253,[n],[n],100,True
42,47,3_4_4_3_180Y0.pct,1444,[b],[b],0,True
42,48,3_4_4_3_180Y50.pct,2868,[b],[b],50,True
42,49,R2_4_4_2_0Y100.pct,1499,[n],[n],100,True
42,50,R2_3_3_2_0Y150.pct,1766,[n],[n],150,True
42,51,3_3_4_2_0Y0.pct,1450,[b],[b],0,True
42,52,R2_4_4_3_90Y0.pct,1538,[n],[n],0,True
42,53,3_4_4_3_180Y100.pct,3575,[b],[b],100,True
42,54,R2_4_4_2_180Y50.pct,1074,[n],[n],50,True
42,55,3_3_3_2_0Y150.pct,3933,[b],[b],150,True
42,56,2_4_4_2_0Y50.pct,1537,[b],[b],50,True
42,57,R2_4_4_2_0Y150.pct,1215,[n],[n],150,True
42,58,R3_4_3_2_90Y100.pct,5474,[n],[n],100,True
42,59,2_3_4_2_90Y150.pct,2103,[b],[b],150,True
42,60,3_4_3_2_90Y100.pct,2622,[b],[b],100,True
42,61,2_4_4_3_90Y0.pct,1269,[b],[b],0,True
42,62,R2_4_4_2_180Y0.pct,1910,[n],[n],0,True
42,63,R2_4_4_3_90Y50.pct,2203,[n],[n],50,True
42,64,2_4_4_3_90Y50.pct,2095,[b],[b],50,True
42,65,R2_4_4_2_180Y150.pct,1774,[n],[n],150,True
42,66,3_3_3_3_90Y0.pct,1585,[b],[b],0,True
42,67,3_3_3_3_180Y150.pct,3076,[b],[b],150,True
42,68,R3_3_3_3_90Y0.pct,1570,[n],[n],0,True
42,69,R3_3_3_2_0Y50.pct,1990,[n],[n],50,True
42,70,2_4_4_2_180Y50.pct,1570,[b],[b],50,True
42,71,2_4_4_2_0Y100.pct,2271,[b],[b],100,True
42,72,R3_3_3_2_0Y100.pct,5183,[n],[n],100,True
42,73,2_3_4_2_90Y100.pct,2283,[b],[b],100,True
42,74,R3_3_3_3_180Y100.pct,2056,[n],[n],100,True
42,75,3_3_3_3_90Y150.pct,4546,[b],[b],150,True
42,76,R3_3_4_2_0Y0.pct,2784,[n],[n],0,True
42,77,3_3_3_2_0Y0.pct,4371,[b],[b],0,True
42,78,3_3_3_2_0Y50.pct,6574,[n],[b],50,False
42,79,R3_3_3_3_180Y50.pct,1258,[n],[n],50,True
42,80,R3_3_3_3_90Y150.pct,4483,[n],[n],150,True
42,81,R3_4_4_3_180Y50.pct,3224,[n],[n],50,True
42,82,2_3_4_2_90Y0.pct,1155,[b],[b],0,True
42,83,R3_3_4_2_0Y150.pct,1474,[n],[n],150,True
42,84,3_3_4_2_0Y50.pct,2201,[b],[b],50,True
42,85,2_4_4_2_180Y100.pct,1460,[b],[b],100,True
42,86,R3_4_4_3_180Y0.pct,1754,[n],[n],0,True
42,87,3_4_3_3_180Y150.pct,1561,[n],[b],150,False
42,88,R3_4_4_3_180Y100.pct,2044,[n],[n],100,True
42,89,R2_3_3_2_0Y100.pct,1741,[n],[n],100,True
42,90,2_3_3_2_0Y50.pct,2361,[b],[b],50,True
42,91,2_4_4_2_0Y0.pct,1173,[b],[b],0,True
42,92,3_4_3_2_90Y150.pct,2900,[b],[b],150,True
42,93,R2_4_4_3_90Y150.pct,4222,[n],[n],150,True
42,94,R3_4_3_2_90Y50.pct,1560,[n],[n],50,True
42,95,2_3_3_2_0Y100.pct,1847,[b],[b],100,True
42,96,R3_3_3_2_0Y0.pct,5854,[n],[n],0,True
