Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
27,1,R2_3_3_2_0Y0.pct,2823,[b],[n],0,False
27,2,R3_4_3_2_90Y150.pct,4421,[b],[n],150,False
27,3,2_4_4_2_0Y150.pct,N/A,[N/A],[b],150,False
27,4,3_3_3_2_0Y100.pct,3352,[b],[b],100,True
27,5,3_3_3_3_90Y50.pct,2924,[b],[b],50,True
27,6,R2_4_4_2_0Y50.pct,2554,[n],[n],50,True
27,7,R3_3_3_3_90Y100.pct,3720,[b],[n],100,False
27,8,2_3_3_2_0Y0.pct,1636,[b],[b],0,True
27,9,R3_4_3_3_180Y150.pct,3279,[n],[n],150,True
27,10,2_4_4_2_180Y150.pct,2454,[b],[b],150,True
27,11,R3_3_4_2_0Y50.pct,2192,[n],[n],50,True
27,12,R2_3_4_2_90Y0.pct,2157,[n],[n],0,True
27,13,3_3_3_3_180Y0.pct,1655,[b],[b],0,True
27,14,R3_4_3_3_180Y100.pct,2831,[n],[n],100,True
27,15,2_4_4_3_90Y100.pct,2906,[b],[b],100,True
27,16,3_4_3_2_90Y50.pct,2042,[b],[b],50,True
27,17,R2_4_4_3_90Y100.pct,2314,[b],[n],100,False
27,18,2_3_3_2_0Y150.pct,2026,[b],[b],150,True
27,19,R2_3_4_2_90Y50.pct,2635,[n],[n],50,True
27,20,2_3_4_2_90Y50.pct,2094,[b],[b],50,True
27,21,R2_4_4_2_180Y100.pct,1900,[b],[n],100,False
27,22,R2_4_4_2_0Y0.pct,1890,[n],[n],0,True
27,23,3_4_3_2_90Y0.pct,2232,[b],[b],0,True
27,24,R3_3_3_2_0Y150.pct,2141,[b],[n],150,False
27,25,R3_4_4_3_180Y150.pct,4082,[n],[n],150,True
27,26,R3_4_3_3_180Y50.pct,4081,[n],[n],50,True
27,27,3_4_3_3_180Y50.pct,3277,[b],[b],50,True
27,28,3_3_3_3_90Y100.pct,3553,[b],[b],100,True
27,29,2_4_4_2_180Y0.pct,1597,[b],[b],0,True
27,30,R3_4_3_2_90Y0.pct,1991,[n],[n],0,True
27,31,3_3_4_2_0Y150.pct,3211,[n],[b],150,False
27,32,R3_3_4_2_0Y100.pct,2614,[n],[n],100,True
27,33,3_3_3_3_180Y50.pct,2808,[b],[b],50,True
27,34,3_3_4_2_0Y100.pct,2947,[b],[b],100,True
27,35,3_4_4_3_180Y150.pct,3672,[b],[b],150,True
27,36,R3_3_3_3_180Y0.pct,2385,[n],[n],0,True
27,37,3_4_3_3_180Y100.pct,2620,[n],[b],100,False
27,38,R3_3_3_3_180Y150.pct,2477,[b],[n],150,False
27,39,3_4_3_3_180Y0.pct,1335,[b],[b],0,True
27,40,R3_3_3_3_90Y50.pct,2004,[n],[n],50,True
27,41,2_4_4_3_90Y150.pct,2670,[n],[b],150,False
27,42,R3_4_3_3_180Y0.pct,1719,[n],[n],0,True
27,43,3_3_3_3_180Y100.pct,2510,[b],[b],100,True
27,44,R2_3_4_2_90Y150.pct,3084,[b],[n],150,False
27,45,R2_3_3_2_0Y50.pct,2660,[n],[n],50,True
27,46,R2_3_4_2_90Y100.pct,2332,[b],[n],100,False
27,47,3_4_4_3_180Y0.pct,1339,[b],[b],0,True
27,48,3_4_4_3_180Y50.pct,3543,[b],[b],50,True
27,49,R2_4_4_2_0Y100.pct,2486,[n],[n],100,True
27,50,R2_3_3_2_0Y150.pct,3121,[b],[n],150,False
27,51,3_3_4_2_0Y0.pct,2576,[b],[b],0,True
27,52,R2_4_4_3_90Y0.pct,2043,[n],[n],0,True
27,53,3_4_4_3_180Y100.pct,2597,[b],[b],100,True
27,54,R2_4_4_2_180Y50.pct,2214,[n],[n],50,True
27,55,3_3_3_2_0Y150.pct,4538,[n],[b],150,False
27,56,2_4_4_2_0Y50.pct,1743,[b],[b],50,True
27,57,R2_4_4_2_0Y150.pct,2492,[n],[n],150,True
27,58,R3_4_3_2_90Y100.pct,2987,[n],[n],100,True
27,59,2_3_4_2_90Y150.pct,3888,[b],[b],150,True
27,60,3_4_3_2_90Y100.pct,1863,[b],[b],100,True
27,61,2_4_4_3_90Y0.pct,1958,[b],[b],0,True
27,62,R2_4_4_2_180Y0.pct,1930,[n],[n],0,True
27,63,R2_4_4_3_90Y50.pct,2752,[n],[n],50,True
27,64,2_4_4_3_90Y50.pct,2765,[b],[b],50,True
27,65,R2_4_4_2_180Y150.pct,2730,[n],[n],150,True
27,66,3_3_3_3_90Y0.pct,2033,[b],[b],0,True
27,67,3_3_3_3_180Y150.pct,2257,[b],[b],150,True
27,68,R3_3_3_3_90Y0.pct,1610,[n],[n],0,True
27,69,R3_3_3_2_0Y50.pct,2237,[n],[n],50,True
27,70,2_4_4_2_180Y50.pct,1382,[b],[b],50,True
27,71,2_4_4_2_0Y100.pct,1880,[b],[b],100,True
27,72,R3_3_3_2_0Y100.pct,2608,[n],[n],100,True
27,73,2_3_4_2_90Y100.pct,2237,[b],[b],100,True
27,74,R3_3_3_3_180Y100.pct,2550,[n],[n],100,True
27,75,3_3_3_3_90Y150.pct,1836,[b],[b],150,True
27,76,R3_3_4_2_0Y0.pct,4357,[b],[n],0,False
27,77,3_3_3_2_0Y0.pct,4009,[b],[b],0,True
27,78,3_3_3_2_0Y50.pct,3052,[n],[b],50,False
27,79,R3_3_3_3_180Y50.pct,3036,[n],[n],50,True
27,80,R3_3_3_3_90Y150.pct,3670,[b],[n],150,False
27,81,R3_4_4_3_180Y50.pct,3559,[n],[n],50,True
27,82,2_3_4_2_90Y0.pct,1932,[b],[b],0,True
27,83,R3_3_4_2_0Y150.pct,3145,[n],[n],150,True
27,84,3_3_4_2_0Y50.pct,3110,[n],[b],50,False
27,85,2_4_4_2_180Y100.pct,2460,[b],[b],100,True
27,86,R3_4_4_3_180Y0.pct,1749,[n],[n],0,True
27,87,3_4_3_3_180Y150.pct,3555,[b],[b],150,True
27,88,R3_4_4_3_180Y100.pct,2776,[n],[n],100,True
27,89,R2_3_3_2_0Y100.pct,3262,[b],[n],100,False
27,90,2_3_3_2_0Y50.pct,2500,[b],[b],50,True
27,91,2_4_4_2_0Y0.pct,1745,[b],[b],0,True
27,92,3_4_3_2_90Y150.pct,4526,[n],[b],150,False
27,93,R2_4_4_3_90Y150.pct,2773,[b],[n],150,False
27,94,R3_4_3_2_90Y50.pct,2008,[n],[n],50,True
27,95,2_3_3_2_0Y100.pct,2477,[b],[b],100,True
27,96,R3_3_3_2_0Y0.pct,2083,[n],[n],0,True
