Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
40,43,3_3_3_3_180Y100.pct,2413,[b],[b],100,True
40,44,R2_3_4_2_90Y150.pct,4696,[n],[n],150,True
40,45,R2_3_3_2_0Y50.pct,2264,[n],[n],50,True
40,46,R2_3_4_2_90Y100.pct,3255,[n],[n],100,True
40,47,3_4_4_3_180Y0.pct,1095,[b],[b],0,True
40,48,3_4_4_3_180Y50.pct,3656,[b],[b],50,True
40,49,R2_4_4_2_0Y100.pct,2982,[n],[n],100,True
40,50,R2_3_3_2_0Y150.pct,2381,[n],[n],150,True
40,51,3_3_4_2_0Y0.pct,1351,[b],[b],0,True
40,52,R2_4_4_3_90Y0.pct,4494,[n],[n],0,True
40,53,3_4_4_3_180Y100.pct,3108,[b],[b],100,True
40,54,R2_4_4_2_180Y50.pct,1367,[n],[n],50,True
40,55,3_3_3_2_0Y150.pct,6816,[n],[b],150,False
40,56,2_4_4_2_0Y50.pct,2273,[b],[b],50,True
40,57,R2_4_4_2_0Y150.pct,2385,[n],[n],150,True
40,58,R3_4_3_2_90Y100.pct,2056,[n],[n],100,True
40,59,2_3_4_2_90Y150.pct,2741,[b],[b],150,True
40,60,3_4_3_2_90Y100.pct,3555,[b],[b],100,True
40,61,2_4_4_3_90Y0.pct,1213,[b],[b],0,True
40,62,R2_4_4_2_180Y0.pct,1193,[n],[n],0,True
40,63,R2_4_4_3_90Y50.pct,2308,[n],[n],50,True
40,64,2_4_4_3_90Y50.pct,2319,[b],[b],50,True
40,65,R2_4_4_2_180Y150.pct,5089,[n],[n],150,True
40,66,3_3_3_3_90Y0.pct,1983,[b],[b],0,True
40,67,3_3_3_3_180Y150.pct,3050,[b],[b],150,True
40,68,R3_3_3_3_90Y0.pct,1251,[n],[n],0,True
40,69,R3_3_3_2_0Y50.pct,3149,[n],[n],50,True
40,70,2_4_4_2_180Y50.pct,1792,[b],[b],50,True
40,71,2_4_4_2_0Y100.pct,2465,[b],[b],100,True
40,72,R3_3_3_2_0Y100.pct,N/A,[N/A],[n],100,False
40,73,2_3_4_2_90Y100.pct,75,[n],[b],100,False
40,74,R3_3_3_3_180Y100.pct,3259,[n],[n],100,True
40,75,3_3_3_3_90Y150.pct,3634,[b],[b],150,True
40,76,R3_3_4_2_0Y0.pct,2987,[n],[n],0,True
40,77,3_3_3_2_0Y0.pct,2618,[b],[b],0,True
40,78,3_3_3_2_0Y50.pct,3796,[n],[b],50,False
40,79,R3_3_3_3_180Y50.pct,3749,[n],[n],50,True
40,80,R3_3_3_3_90Y150.pct,3219,[n],[n],150,True
40,81,R3_4_4_3_180Y50.pct,3735,[n],[n],50,True
40,82,2_3_4_2_90Y0.pct,1034,[b],[b],0,True
40,83,R3_3_4_2_0Y150.pct,5456,[n],[n],150,True
40,84,3_3_4_2_0Y50.pct,5269,[b],[b],50,True
40,85,2_4_4_2_180Y100.pct,2335,[b],[b],100,True
40,86,R3_4_4_3_180Y0.pct,2038,[n],[n],0,True
40,87,3_4_3_3_180Y150.pct,3111,[n],[b],150,False
40,88,R3_4_4_3_180Y100.pct,1800,[n],[n],100,True
40,89,R2_3_3_2_0Y100.pct,2281,[n],[n],100,True
40,90,2_3_3_2_0Y50.pct,1685,[b],[b],50,True
40,91,2_4_4_2_0Y0.pct,989,[b],[b],0,True
40,92,3_4_3_2_90Y150.pct,6498,[n],[b],150,False
40,93,R2_4_4_3_90Y150.pct,3983,[n],[n],150,True
40,94,R3_4_3_2_90Y50.pct,4361,[n],[n],50,True
40,95,2_3_3_2_0Y100.pct,1650,[b],[b],100,True
40,96,R3_3_3_2_0Y0.pct,1970,[n],[n],0,True
