Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
19,1,R2_3_3_2_0Y0.pct,N/A,[N/A],[n],0,False
19,2,R3_4_3_2_90Y150.pct,4796,[n],[n],150,True
19,3,2_4_4_2_0Y150.pct,5909,[n],[b],150,False
19,4,3_3_3_2_0Y100.pct,7448,[b],[b],100,True
19,5,3_3_3_3_90Y50.pct,N/A,[N/A],[b],50,False
19,6,R2_4_4_2_0Y50.pct,N/A,[N/A],[n],50,False
19,7,R3_3_3_3_90Y100.pct,4236,[b],[n],100,False
19,8,2_3_3_2_0Y0.pct,2351,[b],[b],0,True
19,9,R3_4_3_3_180Y150.pct,3185,[n],[n],150,True
19,10,2_4_4_2_180Y150.pct,N/A,[N/A],[b],150,False
19,11,R3_3_4_2_0Y50.pct,N/A,[N/A],[n],50,False
19,12,R2_3_4_2_90Y0.pct,6642,[n],[n],0,True
19,13,3_3_3_3_180Y0.pct,2028,[b],[b],0,True
19,14,R3_4_3_3_180Y100.pct,7049,[n],[n],100,True
19,15,2_4_4_3_90Y100.pct,N/A,[N/A],[b],100,False
19,16,3_4_3_2_90Y50.pct,5241,[b],[b],50,True
19,17,R2_4_4_3_90Y100.pct,N/A,[N/A],[n],100,False
19,18,2_3_3_2_0Y150.pct,5347,[b],[b],150,True
19,19,R2_3_4_2_90Y50.pct,7366,[n],[n],50,True
19,20,2_3_4_2_90Y50.pct,3909,[b],[b],50,True
19,21,R2_4_4_2_180Y100.pct,5312,[n],[n],100,True
19,22,R2_4_4_2_0Y0.pct,2790,[n],[n],0,True
19,23,3_4_3_2_90Y0.pct,4633,[b],[b],0,True
19,24,R3_3_3_2_0Y150.pct,4996,[n],[n],150,True
19,25,R3_4_4_3_180Y150.pct,4607,[n],[n],150,True
19,26,R3_4_3_3_180Y50.pct,N/A,[N/A],[n],50,False
19,27,3_4_3_3_180Y50.pct,6325,[b],[b],50,True
19,28,3_3_3_3_90Y100.pct,5672,[n],[b],100,False
19,29,2_4_4_2_180Y0.pct,1830,[b],[b],0,True
19,30,R3_4_3_2_90Y0.pct,6673,[n],[n],0,True
19,31,3_3_4_2_0Y150.pct,7128,[n],[b],150,False
19,32,R3_3_4_2_0Y100.pct,N/A,[N/A],[n],100,False
19,33,3_3_3_3_180Y50.pct,N/A,[N/A],[b],50,False
19,34,3_3_4_2_0Y100.pct,N/A,[N/A],[b],100,False
19,35,3_4_4_3_180Y150.pct,6354,[b],[b],150,True
19,36,R3_3_3_3_180Y0.pct,5211,[n],[n],0,True
19,37,3_4_3_3_180Y100.pct,6319,[b],[b],100,True
19,38,R3_3_3_3_180Y150.pct,3228,[n],[n],150,True
19,39,3_4_3_3_180Y0.pct,2632,[b],[b],0,True
19,40,R3_3_3_3_90Y50.pct,2650,[b],[n],50,False
19,41,2_4_4_3_90Y150.pct,3038,[n],[b],150,False
19,42,R3_4_3_3_180Y0.pct,6116,[n],[n],0,True
19,43,3_3_3_3_180Y100.pct,3232,[n],[b],100,False
19,44,R2_3_4_2_90Y150.pct,4245,[n],[n],150,True
19,45,R2_3_3_2_0Y50.pct,6151,[n],[n],50,True
19,46,R2_3_4_2_90Y100.pct,4996,[n],[n],100,True
19,47,3_4_4_3_180Y0.pct,1707,[b],[b],0,True
19,48,3_4_4_3_180Y50.pct,3805,[b],[b],50,True
19,49,R2_4_4_2_0Y100.pct,3521,[n],[n],100,True
19,50,R2_3_3_2_0Y150.pct,3061,[n],[n],150,True
19,51,3_3_4_2_0Y0.pct,1314,[b],[b],0,True
19,52,R2_4_4_3_90Y0.pct,3463,[n],[n],0,True
19,53,3_4_4_3_180Y100.pct,4020,[b],[b],100,True
19,54,R2_4_4_2_180Y50.pct,3545,[n],[n],50,True
19,55,3_3_3_2_0Y150.pct,5563,[b],[b],150,True
19,56,2_4_4_2_0Y50.pct,1975,[b],[b],50,True
19,57,R2_4_4_2_0Y150.pct,4354,[n],[n],150,True
19,58,R3_4_3_2_90Y100.pct,5063,[b],[n],100,False
19,59,2_3_4_2_90Y150.pct,3393,[b],[b],150,True
19,60,3_4_3_2_90Y100.pct,5322,[b],[b],100,True
19,61,2_4_4_3_90Y0.pct,2199,[b],[b],0,True
19,62,R2_4_4_2_180Y0.pct,6133,[n],[n],0,True
19,63,R2_4_4_3_90Y50.pct,6360,[n],[n],50,True
19,64,2_4_4_3_90Y50.pct,4189,[b],[b],50,True
19,65,R2_4_4_2_180Y150.pct,5593,[n],[n],150,True
19,66,3_3_3_3_90Y0.pct,1436,[b],[b],0,True
19,67,3_3_3_3_180Y150.pct,4597,[n],[b],150,False
19,68,R3_3_3_3_90Y0.pct,5605,[n],[n],0,True
19,69,R3_3_3_2_0Y50.pct,5358,[b],[n],50,False
19,70,2_4_4_2_180Y50.pct,3232,[b],[b],50,True
19,71,2_4_4_2_0Y100.pct,2946,[b],[b],100,True
19,72,R3_3_3_2_0Y100.pct,5199,[n],[n],100,True
19,73,2_3_4_2_90Y100.pct,4348,[b],[b],100,True
19,74,R3_3_3_3_180Y100.pct,4528,[n],[n],100,True
19,75,3_3_3_3_90Y150.pct,4198,[n],[b],150,False
19,76,R3_3_4_2_0Y0.pct,5753,[n],[n],0,True
19,77,3_3_3_2_0Y0.pct,3854,[b],[b],0,True
19,78,3_3_3_2_0Y50.pct,4181,[b],[b],50,True
19,79,R3_3_3_3_180Y50.pct,5574,[n],[n],50,True
19,80,R3_3_3_3_90Y150.pct,6655,[b],[n],150,False
19,81,R3_4_4_3_180Y50.pct,4933,[n],[n],50,True
19,82,2_3_4_2_90Y0.pct,1590,[b],[b],0,True
19,83,R3_3_4_2_0Y150.pct,5103,[n],[n],150,True
19,84,3_3_4_2_0Y50.pct,5254,[b],[b],50,True
19,85,2_4_4_2_180Y100.pct,4240,[b],[b],100,True
19,86,R3_4_4_3_180Y0.pct,2409,[n],[n],0,True
19,87,3_4_3_3_180Y150.pct,3980,[n],[b],150,False
19,88,R3_4_4_3_180Y100.pct,2952,[b],[n],100,False
19,89,R2_3_3_2_0Y100.pct,5197,[n],[n],100,True
19,90,2_3_3_2_0Y50.pct,4078,[b],[b],50,True
19,91,2_4_4_2_0Y0.pct,1176,[b],[b],0,True
19,92,3_4_3_2_90Y150.pct,5654,[n],[b],150,False
19,93,R2_4_4_3_90Y150.pct,4643,[n],[n],150,True
19,94,R3_4_3_2_90Y50.pct,4031,[n],[n],50,True
19,95,2_3_3_2_0Y100.pct,3328,[b],[b],100,True
19,96,R3_3_3_2_0Y0.pct,4020,[n],[n],0,True
