Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
23,1,R2_3_3_2_0Y0.pct,1683,[n],[n],0,True
23,2,R3_4_3_2_90Y150.pct,1719,[n],[n],150,True
23,3,2_4_4_2_0Y150.pct,2020,[b],[b],150,True
23,4,3_3_3_2_0Y100.pct,1888,[b],[b],100,True
23,5,3_3_3_3_90Y50.pct,1518,[b],[b],50,True
23,6,R2_4_4_2_0Y50.pct,1723,[n],[n],50,True
23,7,R3_3_3_3_90Y100.pct,2488,[n],[n],100,True
23,8,2_3_3_2_0Y0.pct,1245,[b],[b],0,True
23,9,R3_4_3_3_180Y150.pct,1895,[n],[n],150,True
23,10,2_4_4_2_180Y150.pct,2022,[n],[b],150,False
23,11,R3_3_4_2_0Y50.pct,3031,[n],[n],50,True
23,12,R2_3_4_2_90Y0.pct,1675,[n],[n],0,True
23,13,3_3_3_3_180Y0.pct,1024,[b],[b],0,True
23,14,R3_4_3_3_180Y100.pct,3068,[n],[n],100,True
23,15,2_4_4_3_90Y100.pct,1827,[b],[b],100,True
23,16,3_4_3_2_90Y50.pct,1468,[b],[b],50,True
23,17,R2_4_4_3_90Y100.pct,1918,[n],[n],100,True
23,18,2_3_3_2_0Y150.pct,3701,[b],[b],150,True
23,19,R2_3_4_2_90Y50.pct,2197,[n],[n],50,True
23,20,2_3_4_2_90Y50.pct,1655,[b],[b],50,True
23,21,R2_4_4_2_180Y100.pct,3158,[n],[n],100,True
23,22,R2_4_4_2_0Y0.pct,2706,[n],[n],0,True
23,23,3_4_3_2_90Y0.pct,1000,[b],[b],0,True
23,24,R3_3_3_2_0Y150.pct,1918,[n],[n],150,True
23,25,R3_4_4_3_180Y150.pct,2969,[b],[n],150,False
23,26,R3_4_3_3_180Y50.pct,2115,[n],[n],50,True
23,27,3_4_3_3_180Y50.pct,2460,[n],[b],50,False
23,28,3_3_3_3_90Y100.pct,2350,[n],[b],100,False
23,29,2_4_4_2_180Y0.pct,983,[b],[b],0,True
23,30,R3_4_3_2_90Y0.pct,1342,[n],[n],0,True
23,31,3_3_4_2_0Y150.pct,3769,[n],[b],150,False
23,32,R3_3_4_2_0Y100.pct,1723,[n],[n],100,True
23,33,3_3_3_3_180Y50.pct,1990,[n],[b],50,False
23,34,3_3_4_2_0Y100.pct,2810,[b],[b],100,True
23,35,3_4_4_3_180Y150.pct,2350,[n],[b],150,False
23,36,R3_3_3_3_180Y0.pct,2055,[b],[n],0,False
23,37,3_4_3_3_180Y100.pct,2844,[n],[b],100,False
23,38,R3_3_3_3_180Y150.pct,2714,[n],[n],150,True
23,39,3_4_3_3_180Y0.pct,1084,[b],[b],0,True
23,40,R3_3_3_3_90Y50.pct,1058,[n],[n],50,True
23,41,2_4_4_3_90Y150.pct,2713,[b],[b],150,True
23,42,R3_4_3_3_180Y0.pct,1023,[n],[n],0,True
23,43,3_3_3_3_180Y100.pct,2770,[b],[b],100,True
23,44,R2_3_4_2_90Y150.pct,2413,[n],[n],150,True
