Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
49,1,R2_3_3_2_0Y0.pct,3107,[n],[n],0,True
49,2,R3_4_3_2_90Y150.pct,2930,[n],[n],150,True
49,3,2_4_4_2_0Y150.pct,1874,[b],[b],150,True
49,4,3_3_3_2_0Y100.pct,3793,[b],[b],100,True
49,5,3_3_3_3_90Y50.pct,2184,[b],[b],50,True
49,6,R2_4_4_2_0Y50.pct,1749,[n],[n],50,True
49,7,R3_3_3_3_90Y100.pct,2592,[b],[n],100,False
49,8,2_3_3_2_0Y0.pct,2879,[b],[b],0,True
49,9,R3_4_3_3_180Y150.pct,7281,[n],[n],150,True
49,10,2_4_4_2_180Y150.pct,2386,[b],[b],150,True
49,11,R3_3_4_2_0Y50.pct,3805,[n],[n],50,True
49,12,R2_3_4_2_90Y0.pct,1696,[n],[n],0,True
49,13,3_3_3_3_180Y0.pct,1440,[b],[b],0,True
49,14,R3_4_3_3_180Y100.pct,2135,[n],[n],100,True
49,15,2_4_4_3_90Y100.pct,2661,[b],[b],100,True
49,16,3_4_3_2_90Y50.pct,1989,[b],[b],50,True
49,17,R2_4_4_3_90Y100.pct,2144,[n],[n],100,True
49,18,2_3_3_2_0Y150.pct,3094,[b],[b],150,True
49,19,R2_3_4_2_90Y50.pct,3388,[n],[n],50,True
49,20,2_3_4_2_90Y50.pct,1799,[b],[b],50,True
49,21,R2_4_4_2_180Y100.pct,4289,[n],[n],100,True
49,22,R2_4_4_2_0Y0.pct,2279,[n],[n],0,True
49,23,3_4_3_2_90Y0.pct,1528,[b],[b],0,True
49,24,R3_3_3_2_0Y150.pct,3939,[n],[n],150,True
49,25,R3_4_4_3_180Y150.pct,2659,[n],[n],150,True
49,26,R3_4_3_3_180Y50.pct,3409,[n],[n],50,True
49,27,3_4_3_3_180Y50.pct,2613,[b],[b],50,True
49,28,3_3_3_3_90Y100.pct,2963,[b],[b],100,True
49,29,2_4_4_2_180Y0.pct,1258,[b],[b],0,True
49,30,R3_4_3_2_90Y0.pct,2787,[n],[n],0,True
49,31,3_3_4_2_0Y150.pct,4431,[b],[b],150,True
49,32,R3_3_4_2_0Y100.pct,4179,[n],[n],100,True
49,33,3_3_3_3_180Y50.pct,2364,[b],[b],50,True
49,34,3_3_4_2_0Y100.pct,2658,[b],[b],100,True
49,35,3_4_4_3_180Y150.pct,2443,[b],[b],150,True
49,36,R3_3_3_3_180Y0.pct,2021,[n],[n],0,True
49,37,3_4_3_3_180Y100.pct,3099,[b],[b],100,True
49,38,R3_3_3_3_180Y150.pct,3291,[n],[n],150,True
49,39,3_4_3_3_180Y0.pct,1696,[b],[b],0,True
49,40,R3_3_3_3_90Y50.pct,3369,[n],[n],50,True
49,41,2_4_4_3_90Y150.pct,3324,[b],[b],150,True
49,42,R3_4_3_3_180Y0.pct,2458,[n],[n],0,True
49,43,3_3_3_3_180Y100.pct,2611,[b],[b],100,True
49,44,R2_3_4_2_90Y150.pct,4276,[n],[n],150,True
49,45,R2_3_3_2_0Y50.pct,1798,[n],[n],50,True
49,46,R2_3_4_2_90Y100.pct,3825,[n],[n],100,True
49,47,3_4_4_3_180Y0.pct,3090,[b],[b],0,True
49,48,3_4_4_3_180Y50.pct,2313,[b],[b],50,True
49,49,R2_4_4_2_0Y100.pct,2706,[n],[n],100,True
49,50,R2_3_3_2_0Y150.pct,1659,[n],[n],150,True
49,51,3_3_4_2_0Y0.pct,1085,[b],[b],0,True
49,52,R2_4_4_3_90Y0.pct,1187,[n],[n],0,True
49,53,3_4_4_3_180Y100.pct,3695,[b],[b],100,True
49,54,R2_4_4_2_180Y50.pct,1057,[n],[n],50,True
49,55,3_3_3_2_0Y150.pct,4240,[b],[b],150,True
49,56,2_4_4_2_0Y50.pct,1517,[b],[b],50,True
49,57,R2_4_4_2_0Y150.pct,2749,[n],[n],150,True
49,58,R3_4_3_2_90Y100.pct,2153,[b],[n],100,False
49,59,2_3_4_2_90Y150.pct,4295,[b],[b],150,True
49,60,3_4_3_2_90Y100.pct,2012,[b],[b],100,True
49,61,2_4_4_3_90Y0.pct,1246,[b],[b],0,True
49,62,R2_4_4_2_180Y0.pct,3573,[n],[n],0,True
49,63,R2_4_4_3_90Y50.pct,2427,[n],[n],50,True
49,64,2_4_4_3_90Y50.pct,2038,[b],[b],50,True
49,65,R2_4_4_2_180Y150.pct,3910,[n],[n],150,True
49,66,3_3_3_3_90Y0.pct,1142,[b],[b],0,True
49,67,3_3_3_3_180Y150.pct,2492,[b],[b],150,True
49,68,R3_3_3_3_90Y0.pct,2291,[n],[n],0,True
49,69,R3_3_3_2_0Y50.pct,2106,[n],[n],50,True
49,70,2_4_4_2_180Y50.pct,2303,[b],[b],50,True
49,71,2_4_4_2_0Y100.pct,2477,[b],[b],100,True
49,72,R3_3_3_2_0Y100.pct,2943,[n],[n],100,True
49,73,2_3_4_2_90Y100.pct,2034,[b],[b],100,True
49,74,R3_3_3_3_180Y100.pct,2204,[n],[n],100,True
49,75,3_3_3_3_90Y150.pct,3446,[b],[b],150,True
49,76,R3_3_4_2_0Y0.pct,2296,[n],[n],0,True
49,77,3_3_3_2_0Y0.pct,1871,[b],[b],0,True
49,78,3_3_3_2_0Y50.pct,2661,[b],[b],50,True
49,79,R3_3_3_3_180Y50.pct,1320,[n],[n],50,True
49,80,R3_3_3_3_90Y150.pct,4866,[n],[n],150,True
49,81,R3_4_4_3_180Y50.pct,3019,[n],[n],50,True
49,82,2_3_4_2_90Y0.pct,1148,[b],[b],0,True
49,83,R3_3_4_2_0Y150.pct,2097,[n],[n],150,True
49,84,3_3_4_2_0Y50.pct,1902,[b],[b],50,True
49,85,2_4_4_2_180Y100.pct,2158,[b],[b],100,True
49,86,R3_4_4_3_180Y0.pct,2618,[n],[n],0,True
