Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
45,1,R2_3_3_2_0Y0.pct,5198,[n],[n],0,True
45,2,R3_4_3_2_90Y150.pct,3703,[n],[n],150,True
45,3,2_4_4_2_0Y150.pct,4895,[b],[b],150,True
45,4,3_3_3_2_0Y100.pct,5536,[b],[b],100,True
45,5,3_3_3_3_90Y50.pct,3168,[b],[b],50,True
45,6,R2_4_4_2_0Y50.pct,3126,[n],[n],50,True
45,7,R3_3_3_3_90Y100.pct,4942,[n],[n],100,True
45,8,2_3_3_2_0Y0.pct,1280,[b],[b],0,True
45,9,R3_4_3_3_180Y150.pct,N/A,[N/A],[n],150,False
45,10,2_4_4_2_180Y150.pct,4062,[n],[b],150,False
45,11,R3_3_4_2_0Y50.pct,5499,[n],[n],50,True
45,12,R2_3_4_2_90Y0.pct,2635,[n],[n],0,True
45,13,3_3_3_3_180Y0.pct,1202,[b],[b],0,True
45,14,R3_4_3_3_180Y100.pct,N/A,[N/A],[n],100,False
45,15,2_4_4_3_90Y100.pct,6238,[b],[b],100,True
45,16,3_4_3_2_90Y50.pct,4655,[b],[b],50,True
45,17,R2_4_4_3_90Y100.pct,6725,[n],[n],100,True
45,18,2_3_3_2_0Y150.pct,N/A,[N/A],[b],150,False
45,19,R2_3_4_2_90Y50.pct,6283,[b],[n],50,False
45,20,2_3_4_2_90Y50.pct,3455,[b],[b],50,True
45,21,R2_4_4_2_180Y100.pct,4449,[n],[n],100,True
45,22,R2_4_4_2_0Y0.pct,1958,[n],[n],0,True
45,23,3_4_3_2_90Y0.pct,1410,[b],[b],0,True
45,24,R3_3_3_2_0Y150.pct,5135,[n],[n],150,True
45,25,R3_4_4_3_180Y150.pct,3766,[n],[n],150,True
45,26,R3_4_3_3_180Y50.pct,2657,[n],[n],50,True
45,27,3_4_3_3_180Y50.pct,4546,[b],[b],50,True
45,28,3_3_3_3_90Y100.pct,5440,[b],[b],100,True
45,29,2_4_4_2_180Y0.pct,1061,[b],[b],0,True
45,30,R3_4_3_2_90Y0.pct,2993,[n],[n],0,True
45,31,3_3_4_2_0Y150.pct,5763,[b],[b],150,True
45,32,R3_3_4_2_0Y100.pct,N/A,[N/A],[n],100,False
45,33,3_3_3_3_180Y50.pct,5121,[b],[b],50,True
45,34,3_3_4_2_0Y100.pct,3672,[b],[b],100,True
45,35,3_4_4_3_180Y150.pct,5297,[b],[b],150,True
45,36,R3_3_3_3_180Y0.pct,1124,[n],[n],0,True
45,37,3_4_3_3_180Y100.pct,4935,[b],[b],100,True
45,38,R3_3_3_3_180Y150.pct,3730,[n],[n],150,True
45,39,3_4_3_3_180Y0.pct,968,[b],[b],0,True
45,40,R3_3_3_3_90Y50.pct,1836,[n],[n],50,True
45,41,2_4_4_3_90Y150.pct,5495,[b],[b],150,True
45,42,R3_4_3_3_180Y0.pct,1893,[n],[n],0,True
45,43,3_3_3_3_180Y100.pct,6748,[n],[b],100,False
45,44,R2_3_4_2_90Y150.pct,3666,[n],[n],150,True
45,45,R2_3_3_2_0Y50.pct,1692,[n],[n],50,True
45,46,R2_3_4_2_90Y100.pct,5498,[n],[n],100,True
45,47,3_4_4_3_180Y0.pct,1458,[b],[b],0,True
45,48,3_4_4_3_180Y50.pct,1849,[b],[b],50,True
45,49,R2_4_4_2_0Y100.pct,4283,[n],[n],100,True
45,50,R2_3_3_2_0Y150.pct,2760,[b],[n],150,False
45,51,3_3_4_2_0Y0.pct,1211,[b],[b],0,True
45,52,R2_4_4_3_90Y0.pct,1379,[n],[n],0,True
45,53,3_4_4_3_180Y100.pct,3985,[b],[b],100,True
45,54,R2_4_4_2_180Y50.pct,923,[n],[n],50,True
45,55,3_3_3_2_0Y150.pct,4644,[b],[b],150,True
45,56,2_4_4_2_0Y50.pct,1010,[b],[b],50,True
45,57,R2_4_4_2_0Y150.pct,1213,[n],[n],150,True
45,58,R3_4_3_2_90Y100.pct,2735,[n],[n],100,True
45,59,2_3_4_2_90Y150.pct,3014,[b],[b],150,True
45,60,3_4_3_2_90Y100.pct,3535,[b],[b],100,True
45,61,2_4_4_3_90Y0.pct,1330,[b],[b],0,True
45,62,R2_4_4_2_180Y0.pct,1569,[n],[n],0,True
45,63,R2_4_4_3_90Y50.pct,1750,[n],[n],50,True
45,64,2_4_4_3_90Y50.pct,2240,[b],[b],50,True
45,65,R2_4_4_2_180Y150.pct,3541,[n],[n],150,True
45,66,3_3_3_3_90Y0.pct,944,[b],[b],0,True
45,67,3_3_3_3_180Y150.pct,2662,[n],[b],150,False
45,68,R3_3_3_3_90Y0.pct,2166,[n],[n],0,True
45,69,R3_3_3_2_0Y50.pct,2164,[n],[n],50,True
45,70,2_4_4_2_180Y50.pct,2325,[b],[b],50,True
45,71,2_4_4_2_0Y100.pct,2012,[b],[b],100,True
45,72,R3_3_3_2_0Y100.pct,5041,[n],[n],100,True
45,73,2_3_4_2_90Y100.pct,3097,[b],[b],100,True
45,74,R3_3_3_3_180Y100.pct,3519,[n],[n],100,True
45,75,3_3_3_3_90Y150.pct,3997,[b],[b],150,True
45,76,R3_3_4_2_0Y0.pct,3071,[n],[n],0,True
45,77,3_3_3_2_0Y0.pct,2017,[b],[b],0,True
45,78,3_3_3_2_0Y50.pct,1773,[b],[b],50,True
45,79,R3_3_3_3_180Y50.pct,965,[n],[n],50,True
45,80,R3_3_3_3_90Y150.pct,3228,[b],[n],150,False
45,81,R3_4_4_3_180Y50.pct,5051,[n],[n],50,True
45,82,2_3_4_2_90Y0.pct,1056,[b],[b],0,True
45,83,R3_3_4_2_0Y150.pct,1546,[n],[n],150,True
45,84,3_3_4_2_0Y50.pct,1533,[b],[b],50,True
45,85,2_4_4_2_180Y100.pct,6539,[b],[b],100,True
45,86,R3_4_4_3_180Y0.pct,2645,[n],[n],0,True
45,87,3_4_3_3_180Y150.pct,6448,[b],[b],150,True
45,88,R3_4_4_3_180Y100.pct,2052,[n],[n],100,True
45,89,R2_3_3_2_0Y100.pct,4461,[n],[n],100,True
45,90,2_3_3_2_0Y50.pct,1604,[b],[b],50,True
45,91,2_4_4_2_0Y0.pct,983,[b],[b],0,True
45,92,3_4_3_2_90Y150.pct,3138,[b],[b],150,True
45,93,R2_4_4_3_90Y150.pct,4158,[n],[n],150,True
45,94,R3_4_3_2_90Y50.pct,1243,[n],[n],50,True
45,95,2_3_3_2_0Y100.pct,1360,[b],[b],100,True
45,96,R3_3_3_2_0Y0.pct,4008,[n],[n],0,True
