Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
36,1,R2_3_3_2_0Y0.pct,2733,[n],[n],0,True
36,2,R3_4_3_2_90Y150.pct,2313,[n],[n],150,True
36,3,2_4_4_2_0Y150.pct,2248,[n],[b],150,False
36,4,3_3_3_2_0Y100.pct,3640,[b],[b],100,True
36,5,3_3_3_3_90Y50.pct,2674,[n],[b],50,False
36,6,R2_4_4_2_0Y50.pct,1859,[n],[n],50,True
36,7,R3_3_3_3_90Y100.pct,2614,[n],[n],100,True
36,8,2_3_3_2_0Y0.pct,1587,[b],[b],0,True
36,9,R3_4_3_3_180Y150.pct,4480,[n],[n],150,True
36,10,2_4_4_2_180Y150.pct,2446,[b],[b],150,True
36,11,R3_3_4_2_0Y50.pct,2562,[n],[n],50,True
36,12,R2_3_4_2_90Y0.pct,1446,[n],[n],0,True
36,13,3_3_3_3_180Y0.pct,1301,[b],[b],0,True
36,14,R3_4_3_3_180Y100.pct,2700,[n],[n],100,True
36,15,2_4_4_3_90Y100.pct,2296,[b],[b],100,True
36,16,3_4_3_2_90Y50.pct,1941,[n],[b],50,False
36,17,R2_4_4_3_90Y100.pct,1775,[n],[n],100,True
36,18,2_3_3_2_0Y150.pct,1687,[b],[b],150,True
36,19,R2_3_4_2_90Y50.pct,2429,[n],[n],50,True
36,20,2_3_4_2_90Y50.pct,1644,[b],[b],50,True
36,21,R2_4_4_2_180Y100.pct,2325,[n],[n],100,True
36,22,R2_4_4_2_0Y0.pct,1761,[n],[n],0,True
36,23,3_4_3_2_90Y0.pct,1109,[b],[b],0,True
36,24,R3_3_3_2_0Y150.pct,3535,[n],[n],150,True
36,25,R3_4_4_3_180Y150.pct,3553,[n],[n],150,True
36,26,R3_4_3_3_180Y50.pct,2180,[n],[n],50,True
36,27,3_4_3_3_180Y50.pct,1458,[b],[b],50,True
36,28,3_3_3_3_90Y100.pct,2001,[b],[b],100,True
36,29,2_4_4_2_180Y0.pct,1081,[b],[b],0,True
36,30,R3_4_3_2_90Y0.pct,2343,[n],[n],0,True
36,31,3_3_4_2_0Y150.pct,4065,[b],[b],150,True
36,32,R3_3_4_2_0Y100.pct,3188,[n],[n],100,True
36,33,3_3_3_3_180Y50.pct,2673,[b],[b],50,True
36,34,3_3_4_2_0Y100.pct,2572,[b],[b],100,True
36,35,3_4_4_3_180Y150.pct,4624,[b],[b],150,True
36,36,R3_3_3_3_180Y0.pct,1719,[n],[n],0,True
36,37,3_4_3_3_180Y100.pct,4689,[b],[b],100,True
36,38,R3_3_3_3_180Y150.pct,4391,[b],[n],150,False
36,39,3_4_3_3_180Y0.pct,1162,[b],[b],0,True
36,40,R3_3_3_3_90Y50.pct,1470,[n],[n],50,True
36,41,2_4_4_3_90Y150.pct,4128,[b],[b],150,True
36,42,R3_4_3_3_180Y0.pct,1204,[n],[n],0,True
36,43,3_3_3_3_180Y100.pct,4111,[b],[b],100,True
36,44,R2_3_4_2_90Y150.pct,2728,[b],[n],150,False
36,45,R2_3_3_2_0Y50.pct,1245,[n],[n],50,True
36,46,R2_3_4_2_90Y100.pct,2071,[n],[n],100,True
36,47,3_4_4_3_180Y0.pct,1390,[b],[b],0,True
36,48,3_4_4_3_180Y50.pct,3024,[b],[b],50,True
36,49,R2_4_4_2_0Y100.pct,1828,[n],[n],100,True
36,50,R2_3_3_2_0Y150.pct,2453,[n],[n],150,True
36,51,3_3_4_2_0Y0.pct,1255,[b],[b],0,True
36,52,R2_4_4_3_90Y0.pct,1125,[n],[n],0,True
36,53,3_4_4_3_180Y100.pct,2900,[b],[b],100,True
36,54,R2_4_4_2_180Y50.pct,1705,[n],[n],50,True
36,55,3_3_3_2_0Y150.pct,6553,[b],[b],150,True
