Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
12,69,R3_3_3_2_0Y50.pct,925,[n],[n],50,True
12,70,2_4_4_2_180Y50.pct,1225,[b],[b],50,True
12,71,2_4_4_2_0Y100.pct,5810,[b],[b],100,True
12,72,R3_3_3_2_0Y100.pct,2111,[n],[n],100,True
12,73,2_3_4_2_90Y100.pct,1874,[b],[b],100,True
12,74,R3_3_3_3_180Y100.pct,1424,[n],[n],100,True
12,75,3_3_3_3_90Y150.pct,3255,[b],[b],150,True
12,76,R3_3_4_2_0Y0.pct,2231,[b],[n],0,False
12,77,3_3_3_2_0Y0.pct,2633,[b],[b],0,True
12,78,3_3_3_2_0Y50.pct,1941,[b],[b],50,True
12,79,R3_3_3_3_180Y50.pct,1064,[n],[n],50,True
12,80,R3_3_3_3_90Y150.pct,1714,[b],[n],150,False
12,81,R3_4_4_3_180Y50.pct,3032,[n],[n],50,True
12,82,2_3_4_2_90Y0.pct,929,[b],[b],0,True
12,83,R3_3_4_2_0Y150.pct,2776,[n],[n],150,True
12,84,3_3_4_2_0Y50.pct,3187,[b],[b],50,True
12,85,2_4_4_2_180Y100.pct,2653,[b],[b],100,True
12,86,R3_4_4_3_180Y0.pct,2254,[n],[n],0,True
12,87,3_4_3_3_180Y150.pct,N/A,[N/A],[b],150,False
12,88,R3_4_4_3_180Y100.pct,519,[n],[n],100,True
12,89,R2_3_3_2_0Y100.pct,2384,[b],[n],100,False
12,90,2_3_3_2_0Y50.pct,1984,[b],[b],50,True
12,91,2_4_4_2_0Y0.pct,956,[b],[b],0,True
12,92,3_4_3_2_90Y150.pct,3489,[n],[b],150,False
12,93,R2_4_4_3_90Y150.pct,2125,[n],[n],150,True
12,94,R3_4_3_2_90Y50.pct,1107,[n],[n],50,True
12,95,2_3_3_2_0Y100.pct,1516,[b],[b],100,True
12,96,R3_3_3_2_0Y0.pct,2657,[n],[n],0,True
