Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
22,1,R2_3_3_2_0Y0.pct,5886,[n],[n],0,True
22,2,R3_4_3_2_90Y150.pct,N/A,[N/A],[n],150,False
22,3,2_4_4_2_0Y150.pct,3587,[b],[b],150,True
22,4,3_3_3_2_0Y100.pct,4741,[b],[b],100,True
22,5,3_3_3_3_90Y50.pct,4308,[b],[b],50,True
22,6,R2_4_4_2_0Y50.pct,4600,[n],[n],50,True
22,7,R3_3_3_3_90Y100.pct,4659,[n],[n],100,True
22,8,2_3_3_2_0Y0.pct,2168,[b],[b],0,True
22,9,R3_4_3_3_180Y150.pct,6136,[n],[n],150,True
22,10,2_4_4_2_180Y150.pct,4123,[b],[b],150,True
22,11,R3_3_4_2_0Y50.pct,4668,[n],[n],50,True
22,12,R2_3_4_2_90Y0.pct,3544,[n],[n],0,True
22,13,3_3_3_3_180Y0.pct,1580,[b],[b],0,True
22,14,R3_4_3_3_180Y100.pct,4001,[n],[n],100,True
22,15,2_4_4_3_90Y100.pct,3693,[b],[b],100,True
22,16,3_4_3_2_90Y50.pct,3868,[b],[b],50,True
22,17,R2_4_4_3_90Y100.pct,5792,[n],[n],100,True
22,18,2_3_3_2_0Y150.pct,3972,[b],[b],150,True
22,19,R2_3_4_2_90Y50.pct,4433,[n],[n],50,True
22,20,2_3_4_2_90Y50.pct,1939,[b],[b],50,True
22,21,R2_4_4_2_180Y100.pct,6419,[n],[n],100,True
22,22,R2_4_4_2_0Y0.pct,1827,[n],[n],0,True
22,23,3_4_3_2_90Y0.pct,2284,[b],[b],0,True
22,24,R3_3_3_2_0Y150.pct,N/A,[N/A],[n],150,False
22,25,R3_4_4_3_180Y150.pct,6483,[n],[n],150,True
22,26,R3_4_3_3_180Y50.pct,4656,[n],[n],50,True
22,27,3_4_3_3_180Y50.pct,3650,[b],[b],50,True
22,28,3_3_3_3_90Y100.pct,2933,[b],[b],100,True
22,29,2_4_4_2_180Y0.pct,1605,[b],[b],0,True
22,30,R3_4_3_2_90Y0.pct,4389,[n],[n],0,True
22,31,3_3_4_2_0Y150.pct,5614,[b],[b],150,True
22,32,R3_3_4_2_0Y100.pct,4030,[n],[n],100,True
22,33,3_3_3_3_180Y50.pct,4792,[b],[b],50,True
22,34,3_3_4_2_0Y100.pct,3618,[b],[b],100,True
22,35,3_4_4_3_180Y150.pct,4231,[b],[b],150,True
22,36,R3_3_3_3_180Y0.pct,2944,[n],[n],0,True
22,37,3_4_3_3_180Y100.pct,5376,[b],[b],100,True
22,38,R3_3_3_3_180Y150.pct,2321,[n],[n],150,True
22,39,3_4_3_3_180Y0.pct,1961,[b],[b],0,True
22,40,R3_3_3_3_90Y50.pct,5148,[n],[n],50,True
22,41,2_4_4_3_90Y150.pct,3643,[b],[b],150,True
22,42,R3_4_3_3_180Y0.pct,2922,[n],[n],0,True
22,43,3_3_3_3_180Y100.pct,5417,[n],[b],100,False
22,44,R2_3_4_2_90Y150.pct,6400,[n],[n],150,True
22,45,R2_3_3_2_0Y50.pct,5763,[n],[n],50,True
22,46,R2_3_4_2_90Y100.pct,N/A,[N/A],[n],100,False
22,47,3_4_4_3_180Y0.pct,1618,[b],[b],0,True
22,48,3_4_4_3_180Y50.pct,2488,[b],[b],50,True
22,49,R2_4_4_2_0Y100.pct,2156,[n],[n],100,True
22,50,R2_3_3_2_0Y150.pct,3138,[n],[n],150,True
22,51,3_3_4_2_0Y0.pct,1533,[b],[b],0,True
22,52,R2_4_4_3_90Y0.pct,3359,[n],[n],0,True
22,53,3_4_4_3_180Y100.pct,4526,[b],[b],100,True
22,54,R2_4_4_2_180Y50.pct,2280,[n],[n],50,True
22,55,3_3_3_2_0Y150.pct,5223,[b],[b],150,True
22,56,2_4_4_2_0Y50.pct,2710,[b],[b],50,True
22,57,R2_4_4_2_0Y150.pct,3109,[n],[n],150,True
22,58,R3_4_3_2_90Y100.pct,3676,[n],[n],100,True
22,59,2_3_4_2_90Y150.pct,2491,[b],[b],150,True
22,60,3_4_3_2_90Y100.pct,3689,[b],[b],100,True
22,61,2_4_4_3_90Y0.pct,1253,[b],[b],0,True
22,62,R2_4_4_2_180Y0.pct,2246,[n],[n],0,True
22,63,R2_4_4_3_90Y50.pct,2633,[n],[n],50,True
22,64,2_4_4_3_90Y50.pct,1746,[b],[b],50,True
22,65,R2_4_4_2_180Y150.pct,1992,[n],[n],150,True
22,66,3_3_3_3_90Y0.pct,2135,[b],[b],0,True
22,67,3_3_3_3_180Y150.pct,N/A,[N/A],[b],150,False
22,68,R3_3_3_3_90Y0.pct,1888,[n],[n],0,True
22,69,R3_3_3_2_0Y50.pct,6146,[n],[n],50,True
22,70,2_4_4_2_180Y50.pct,2516,[b],[b],50,True
22,71,2_4_4_2_0Y100.pct,5021,[b],[b],100,True
22,72,R3_3_3_2_0Y100.pct,3840,[n],[n],100,True
22,73,2_3_4_2_90Y100.pct,2673,[b],[b],100,True
22,74,R3_3_3_3_180Y100.pct,3743,[n],[n],100,True
22,75,3_3_3_3_90Y150.pct,4433,[n],[b],150,False
22,76,R3_3_4_2_0Y0.pct,2680,[n],[n],0,True
22,77,3_3_3_2_0Y0.pct,1815,[b],[b],0,True
22,78,3_3_3_2_0Y50.pct,4450,[n],[b],50,False
22,79,R3_3_3_3_180Y50.pct,2617,[n],[n],50,True
22,80,R3_3_3_3_90Y150.pct,5508,[n],[n],150,True
22,81,R3_4_4_3_180Y50.pct,5317,[n],[n],50,True
22,82,2_3_4_2_90Y0.pct,1318,[b],[b],0,True
22,83,R3_3_4_2_0Y150.pct,7011,[n],[n],150,True
22,84,3_3_4_2_0Y50.pct,3340,[b],[b],50,True
22,85,2_4_4_2_180Y100.pct,3838,[b],[b],100,True
22,86,R3_4_4_3_180Y0.pct,2366,[n],[n],0,True
22,87,3_4_3_3_180Y150.pct,5941,[b],[b],150,True
22,88,R3_4_4_3_180Y100.pct,3870,[n],[n],100,True
22,89,R2_3_3_2_0Y100.pct,6052,[n],[n],100,True
22,90,2_3_3_2_0Y50.pct,1654,[b],[b],50,True
22,91,2_4_4_2_0Y0.pct,987,[b],[b],0,True
22,92,3_4_3_2_90Y150.pct,6955,[b],[b],150,True
22,93,R2_4_4_3_90Y150.pct,4560,[n],[n],150,True
22,94,R3_4_3_2_90Y50.pct,3625,[n],[n],50,True
