Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
5,1,R2_3_3_2_0Y0.pct,1247,[n],[n],0,True
5,2,R3_4_3_2_90Y150.pct,1902,[n],[n],150,True
5,3,2_4_4_2_0Y150.pct,1461,[b],[b],150,True
5,4,3_3_3_2_0Y100.pct,5196,[b],[b],100,True
5,5,3_3_3_3_90Y50.pct,1583,[b],[b],50,True
5,6,R2_4_4_2_0Y50.pct,2641,[n],[n],50,True
5,7,R3_3_3_3_90Y100.pct,3124,[b],[n],100,False
5,8,2_3_3_2_0Y0.pct,2649,[b],[b],0,True
5,9,R3_4_3_3_180Y150.pct,3440,[n],[n],150,True
5,10,2_4_4_2_180Y150.pct,4657,[b],[b],150,True
5,11,R3_3_4_2_0Y50.pct,6251,[n],[n],50,True
5,12,R2_3_4_2_90Y0.pct,5385,[n],[n],0,True
5,13,3_3_3_3_180Y0.pct,1493,[b],[b],0,True
5,14,R3_4_3_3_180Y100.pct,3361,[n],[n],100,True
5,15,2_4_4_3_90Y100.pct,6160,[b],[b],100,True
5,16,3_4_3_2_90Y50.pct,1658,[b],[b],50,True
5,17,R2_4_4_3_90Y100.pct,3514,[n],[n],100,True
5,18,2_3_3_2_0Y150.pct,2205,[b],[b],150,True
5,19,R2_3_4_2_90Y50.pct,6278,[n],[n],50,True
5,20,2_3_4_2_90Y50.pct,1573,[b],[b],50,True
5,21,R2_4_4_2_180Y100.pct,2195,[n],[n],100,True
5,22,R2_4_4_2_0Y0.pct,1782,[n],[n],0,True
5,23,3_4_3_2_90Y0.pct,1465,[b],[b],0,True
5,24,R3_3_3_2_0Y150.pct,5533,[n],[n],150,True
5,25,R3_4_4_3_180Y150.pct,2412,[n],[n],150,True
5,26,R3_4_3_3_180Y50.pct,5006,[n],[n],50,True
5,27,3_4_3_3_180Y50.pct,2132,[b],[b],50,True
5,28,3_3_3_3_90Y100.pct,1808,[b],[b],100,True
5,29,2_4_4_2_180Y0.pct,2096,[b],[b],0,True
5,30,R3_4_3_2_90Y0.pct,2876,[n],[n],0,True
5,31,3_3_4_2_0Y150.pct,5656,[b],[b],150,True
5,32,R3_3_4_2_0Y100.pct,N/A,[N/A],[n],100,False
5,33,3_3_3_3_180Y50.pct,1981,[b],[b],50,True
5,34,3_3_4_2_0Y100.pct,2002,[b],[b],100,True
5,35,3_4_4_3_180Y150.pct,2607,[b],[b],150,True
5,36,R3_3_3_3_180Y0.pct,3609,[n],[n],0,True
5,37,3_4_3_3_180Y100.pct,2542,[b],[b],100,True
5,38,R3_3_3_3_180Y150.pct,2383,[n],[n],150,True
5,39,3_4_3_3_180Y0.pct,1289,[b],[b],0,True
5,40,R3_3_3_3_90Y50.pct,2555,[b],[n],50,False
5,41,2_4_4_3_90Y150.pct,1932,[b],[b],150,True
5,42,R3_4_3_3_180Y0.pct,4086,[n],[n],0,True
5,43,3_3_3_3_180Y100.pct,2093,[b],[b],100,True
5,44,R2_3_4_2_90Y150.pct,3534,[n],[n],150,True
5,45,R2_3_3_2_0Y50.pct,2197,[n],[n],50,True
5,46,R2_3_4_2_90Y100.pct,2531,[b],[n],100,False
5,47,3_4_4_3_180Y0.pct,1189,[b],[b],0,True
5,48,3_4_4_3_180Y50.pct,1314,[b],[b],50,True
5,49,R2_4_4_2_0Y100.pct,1918,[n],[n],100,True
5,50,R2_3_3_2_0Y150.pct,2733,[n],[n],150,True
5,51,3_3_4_2_0Y0.pct,1102,[b],[b],0,True
5,52,R2_4_4_3_90Y0.pct,1312,[n],[n],0,True
5,53,3_4_4_3_180Y100.pct,2100,[b],[b],100,True
5,54,R2_4_4_2_180Y50.pct,1400,[n],[n],50,True
5,55,3_3_3_2_0Y150.pct,1740,[b],[b],150,True
5,56,2_4_4_2_0Y50.pct,1303,[b],[b],50,True
5,57,R2_4_4_2_0Y150.pct,1506,[n],[n],150,True
5,58,R3_4_3_2_90Y100.pct,2197,[n],[n],100,True
5,59,2_3_4_2_90Y150.pct,1351,[b],[b],150,True
5,60,3_4_3_2_90Y100.pct,1384,[b],[b],100,True
5,61,2_4_4_3_90Y0.pct,1258,[b],[b],0,True
5,62,R2_4_4_2_180Y0.pct,1793,[n],[n],0,True
5,63,R2_4_4_3_90Y50.pct,2429,[n],[n],50,True
5,64,2_4_4_3_90Y50.pct,1408,[b],[b],50,True
5,65,R2_4_4_2_180Y150.pct,3266,[n],[n],150,True
5,66,3_3_3_3_90Y0.pct,1375,[b],[b],0,True
5,67,3_3_3_3_180Y150.pct,1939,[b],[b],150,True
5,68,R3_3_3_3_90Y0.pct,2988,[b],[n],0,False
5,69,R3_3_3_2_0Y50.pct,3498,[n],[n],50,True
5,70,2_4_4_2_180Y50.pct,1231,[b],[b],50,True
5,71,2_4_4_2_0Y100.pct,1194,[b],[b],100,True
5,72,R3_3_3_2_0Y100.pct,4025,[n],[n],100,True
