Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
30,1,R2_3_3_2_0Y0.pct,4032,[n],[n],0,True
30,2,R3_4_3_2_90Y150.pct,7398,[n],[n],150,True
30,3,2_4_4_2_0Y150.pct,4936,[b],[b],150,True
30,4,3_3_3_2_0Y100.pct,6965,[b],[b],100,True
30,5,3_3_3_3_90Y50.pct,2697,[b],[b],50,True
30,6,R2_4_4_2_0Y50.pct,5159,[n],[n],50,True
30,7,R3_3_3_3_90Y100.pct,N/A,[N/A],[n],100,False
30,8,2_3_3_2_0Y0.pct,1531,[b],[b],0,True
30,9,R3_4_3_3_180Y150.pct,6920,[n],[n],150,True
30,10,2_4_4_2_180Y150.pct,2878,[n],[b],150,False
30,11,R3_3_4_2_0Y50.pct,4503,[n],[n],50,True
30,12,R2_3_4_2_90Y0.pct,1626,[b],[n],0,False
30,13,3_3_3_3_180Y0.pct,1612,[b],[b],0,True
30,14,R3_4_3_3_180Y100.pct,3052,[n],[n],100,True
30,15,2_4_4_3_90Y100.pct,2775,[b],[b],100,True
30,16,3_4_3_2_90Y50.pct,2035,[b],[b],50,True
30,17,R2_4_4_3_90Y100.pct,N/A,[N/A],[n],100,False
30,18,2_3_3_2_0Y150.pct,2959,[b],[b],150,True
30,19,R2_3_4_2_90Y50.pct,4585,[n],[n],50,True
30,20,2_3_4_2_90Y50.pct,1508,[b],[b],50,True
30,21,R2_4_4_2_180Y100.pct,5709,[n],[n],100,True
30,22,R2_4_4_2_0Y0.pct,1857,[n],[n],0,True
30,23,3_4_3_2_90Y0.pct,1202,[b],[b],0,True
30,24,R3_3_3_2_0Y150.pct,N/A,[N/A],[n],150,False
30,25,R3_4_4_3_180Y150.pct,2932,[n],[n],150,True
30,26,R3_4_3_3_180Y50.pct,1774,[n],[n],50,True
30,27,3_4_3_3_180Y50.pct,2656,[n],[b],50,False
30,28,3_3_3_3_90Y100.pct,5120,[b],[b],100,True
30,29,2_4_4_2_180Y0.pct,1585,[b],[b],0,True
30,30,R3_4_3_2_90Y0.pct,1682,[n],[n],0,True
30,31,3_3_4_2_0Y150.pct,2661,[n],[b],150,False
30,32,R3_3_4_2_0Y100.pct,6347,[n],[n],100,True
30,33,3_3_3_3_180Y50.pct,1776,[b],[b],50,True
30,34,3_3_4_2_0Y100.pct,3108,[b],[b],100,True
30,35,3_4_4_3_180Y150.pct,N/A,[N/A],[b],150,False
30,36,R3_3_3_3_180Y0.pct,1341,[n],[n],0,True
30,37,3_4_3_3_180Y100.pct,1787,[b],[b],100,True
30,38,R3_3_3_3_180Y150.pct,4508,[n],[n],150,True
30,39,3_4_3_3_180Y0.pct,1210,[b],[b],0,True
30,40,R3_3_3_3_90Y50.pct,1455,[n],[n],50,True
30,41,2_4_4_3_90Y150.pct,4860,[b],[b],150,True
30,42,R3_4_3_3_180Y0.pct,1792,[n],[n],0,True
30,43,3_3_3_3_180Y100.pct,2276,[b],[b],100,True
30,44,R2_3_4_2_90Y150.pct,4142,[n],[n],150,True
30,45,R2_3_3_2_0Y50.pct,2645,[n],[n],50,True
30,46,R2_3_4_2_90Y100.pct,4938,[n],[n],100,True
30,47,3_4_4_3_180Y0.pct,1018,[b],[b],0,True
30,48,3_4_4_3_180Y50.pct,1362,[b],[b],50,True
30,49,R2_4_4_2_0Y100.pct,2057,[n],[n],100,True
30,50,R2_3_3_2_0Y150.pct,2642,[n],[n],150,True
30,51,3_3_4_2_0Y0.pct,1304,[b],[b],0,True
30,52,R2_4_4_3_90Y0.pct,1875,[n],[n],0,True
30,53,3_4_4_3_180Y100.pct,6751,[b],[b],100,True
30,54,R2_4_4_2_180Y50.pct,1338,[n],[n],50,True
30,55,3_3_3_2_0Y150.pct,N/A,[N/A],[b],150,False
30,56,2_4_4_2_0Y50.pct,1491,[b],[b],50,True
30,57,R2_4_4_2_0Y150.pct,4117,[n],[n],150,True
30,58,R3_4_3_2_90Y100.pct,3418,[n],[n],100,True
30,59,2_3_4_2_90Y150.pct,2459,[b],[b],150,True
30,60,3_4_3_2_90Y100.pct,2372,[b],[b],100,True
30,61,2_4_4_3_90Y0.pct,1293,[b],[b],0,True
30,62,R2_4_4_2_180Y0.pct,1098,[n],[n],0,True
30,63,R2_4_4_3_90Y50.pct,7027,[n],[n],50,True
30,64,2_4_4_3_90Y50.pct,1595,[b],[b],50,True
30,65,R2_4_4_2_180Y150.pct,3319,[n],[n],150,True
30,66,3_3_3_3_90Y0.pct,971,[b],[b],0,True
30,67,3_3_3_3_180Y150.pct,3854,[b],[b],150,True
30,68,R3_3_3_3_90Y0.pct,1257,[n],[n],0,True
30,69,R3_3_3_2_0Y50.pct,1381,[n],[n],50,True
30,70,2_4_4_2_180Y50.pct,1118,[b],[b],50,True
30,71,2_4_4_2_0Y100.pct,2399,[b],[b],100,True
30,72,R3_3_3_2_0Y100.pct,5052,[n],[n],100,True
30,73,2_3_4_2_90Y100.pct,2526,[b],[b],100,True
30,74,R3_3_3_3_180Y100.pct,6902,[n],[n],100,True
30,75,3_3_3_3_90Y150.pct,6613,[b],[b],150,True
30,76,R3_3_4_2_0Y0.pct,2570,[n],[n],0,True
30,77,3_3_3_2_0Y0.pct,2942,[b],[b],0,True
30,78,3_3_3_2_0Y50.pct,5172,[b],[b],50,True
30,79,R3_3_3_3_180Y50.pct,1184,[n],[n],50,True
30,80,R3_3_3_3_90Y150.pct,6067,[n],[n],150,True
30,81,R3_4_4_3_180Y50.pct,4803,[n],[n],50,True
30,82,2_3_4_2_90Y0.pct,952,[b],[b],0,True
30,83,R3_3_4_2_0Y150.pct,4471,[n],[n],150,True
30,84,3_3_4_2_0Y50.pct,2133,[b],[b],50,True
30,85,2_4_4_2_180Y100.pct,3389,[b],[b],100,True
30,86,R3_4_4_3_180Y0.pct,6410,[n],[n],0,True
30,87,3_4_3_3_180Y150.pct,2950,[b],[b],150,True
30,88,R3_4_4_3_180Y100.pct,5319,[n],[n],100,True
30,89,R2_3_3_2_0Y100.pct,3553,[n],[n],100,True
30,90,2_3_3_2_0Y50.pct,2700,[b],[b],50,True
30,91,2_4_4_2_0Y0.pct,1319,[b],[b],0,True
30,92,3_4_3_2_90Y150.pct,3370,[b],[b],150,True
30,93,R2_4_4_3_90Y150.pct,5478,[n],[n],150,True
30,94,R3_4_3_2_90Y50.pct,1410,[n],[n],50,True
30,95,2_3_3_2_0Y100.pct,2024,[b],[b],100,True
30,96,R3_3_3_2_0Y0.pct,4951,[n],[n],0,True
