Subject,Trial,Condition,Time,correct,response,angle,correct/incorrect
1,1,R2_3_3_2_0Y0.pct,1355,[n],[n],0,True
1,2,R3_4_3_2_90Y150.pct,2079,[n],[n],150,True
1,3,2_4_4_2_0Y150.pct,1834,[b],[b],150,True
1,4,3_3_3_2_0Y100.pct,4780,[b],[b],100,True
1,5,3_3_3_3_90Y50.pct,1685,[b],[b],50,True
1,6,R2_4_4_2_0Y50.pct,1237,[n],[n],50,True
1,7,R3_3_3_3_90Y100.pct,2961,[n],[n],100,True
1,8,2_3_3_2_0Y0.pct,1275,[b],[b],0,True
1,9,R3_4_3_3_180Y150.pct,4716,[n],[n],150,True
1,10,2_4_4_2_180Y150.pct,3794,[n],[b],150,False
1,11,R3_3_4_2_0Y50.pct,2238,[n],[n],50,True
1,12,R2_3_4_2_90Y0.pct,1524,[n],[n],0,True
1,13,3_3_3_3_180Y0.pct,964,[b],[b],0,True
1,14,R3_4_3_3_180Y100.pct,3770,[n],[n],100,True
1,15,2_4_4_3_90Y100.pct,2750,[b],[b],100,True
1,16,3_4_3_2_90Y50.pct,1226,[b],[b],50,True
1,17,R2_4_4_3_90Y100.pct,1789,[n],[n],100,True
1,18,2_3_3_2_0Y150.pct,1384,[b],[b],150,True
1,19,R2_3_4_2_90Y50.pct,2548,[n],[n],50,True
1,20,2_3_4_2_90Y50.pct,1588,[b],[b],50,True
1,21,R2_4_4_2_180Y100.pct,2114,[n],[n],100,True
1,22,R2_4_4_2_0Y0.pct,2158,[n],[n],0,True
1,23,3_4_3_2_90Y0.pct,1096,[b],[b],0,True
1,24,R3_3_3_2_0Y150.pct,3829,[n],[n],150,True
1,25,R3_4_4_3_180Y150.pct,4725,[n],[n],150,True
1,26,R3_4_3_3_180Y50.pct,3211,[n],[n],50,True
1,27,3_4_3_3_180Y50.pct,1541,[b],[b],50,True
1,28,3_3_3_3_90Y100.pct,3219,[b],[b],100,True
1,29,2_4_4_2_180Y0.pct,1421,[b],[b],0,True
1,30,R3_4_3_2_90Y0.pct,1308,[n],[n],0,True
1,31,3_3_4_2_0Y150.pct,3781,[b],[b],150,True
1,32,R3_3_4_2_0Y100.pct,2665,[n],[n],100,True
